snapshot_index,time_s,ue_id,central_massive_mimo_sinr_db,distributed_fixed_sinr_db,distributed_movable_sinr_db,distributed_movable_optimization_2_sinr_db,distributed_movable_optimization_3_sinr_db
127,635.0,ue_003,37.386818216673156,13.61930248405455,24.74919706981817,44.22508220392388,35.23983586168852
127,635.0,ue_004,18.50182984417305,21.481346430515128,36.219395667780304,40.31507930168169,38.89123277582127
127,635.0,ue_005,22.189450739978472,30.565408698176796,20.263006506213998,40.91908954720759,51.706264475780976
127,635.0,ue_006,9.59310681313595,27.66699373327278,38.64767201189085,47.50821675586627,46.909207191340165
127,635.0,ue_007,23.381196675983453,28.678115018573425,15.20460588471586,47.443717518922156,60.38247032437976
127,635.0,ue_008,2.985085966039346,45.25478977682902,22.343202910907717,30.781601973260994,45.70408920164735
127,635.0,ue_009,36.7869310510987,18.38213042718262,26.325432268806225,45.90907264431125,35.52940269626373
128,640.0,ue_000,23.060997542948787,13.293902454931088,35.41229814896296,71.56830523710676,72.28197802344182
128,640.0,ue_001,-32.11912157290118,-26.08909018678442,68.97649100697947,25.596093834737555,32.63129065632319
128,640.0,ue_002,26.051574590424455,12.443771380991196,22.59320437214503,34.497403810234026,37.95538755305108
128,640.0,ue_003,22.132668289416767,11.830238725963378,22.65551911374791,31.653183743338946,35.30199477147485
128,640.0,ue_004,12.44515076806491,18.021617766912758,36.65818074508299,40.22441523738191,41.22113730957334
128,640.0,ue_005,23.3850001961194,30.11711197472379,21.540775745065638,44.66239552816547,51.599521059658656
128,640.0,ue_006,4.809951873254567,29.44452132450058,36.03554104234787,46.7466561732898,45.30003173968556
128,640.0,ue_007,22.386359952056143,29.540139663084567,19.572647207541653,49.75889268465063,61.02301266029741
128,640.0,ue_008,38.13417335703015,46.18422503267686,22.615683990934006,29.103701455855177,45.43836629191859
128,640.0,ue_009,30.678528203166294,17.78033946086637,26.969232862113035,47.591015164299854,34.316080550595494
129,645.0,ue_000,22.94571618916741,12.550104962640358,35.58966081316322,71.76488804424126,71.58977389592063
129,645.0,ue_001,-24.969423935001977,16.259229060044973,88.30361745406339,40.678638776208935,29.503704016567504
129,645.0,ue_002,22.133313992061012,25.927088164941452,22.393051248032556,47.0061565028194,44.846132371096836
129,645.0,ue_003,24.85347943146588,21.878058470788616,22.68153837577312,56.88223763862095,55.51588097131666
129,645.0,ue_004,25.457938275632547,24.244983027107004,35.89378629393608,36.59028883997491,35.85209906932287
129,645.0,ue_005,25.4438449398744,30.65984231059049,21.955459335751193,46.21434433964727,52.32748246275574
129,645.0,ue_006,22.04946940245083,21.508804868015066,24.492283209883613,50.97170326547034,49.62594081732768
129,645.0,ue_007,24.617077810582742,27.393085816554418,20.598652945294376,54.88182237205361,61.27194241220999
129,645.0,ue_008,5.752749419837054,37.44713225234602,25.447137703982023,39.47121885887133,45.40021599209691
129,645.0,ue_009,30.481514577612362,16.367664671887574,26.62520344742779,57.57643466329725,34.984137536421535
130,650.0,ue_000,33.10646928987544,12.498095359175831,40.24532022104235,54.263954369568516,51.314888183630714
130,650.0,ue_001,-25.337685459773482,14.663095268118823,49.78175688825491,41.52937253745638,20.4734692245663
130,650.0,ue_002,15.069262482018528,3.1310699508067104,21.87416148622548,32.825969855183274,31.534517053939076
130,650.0,ue_003,19.867013343757943,3.8848310435239943,21.862309640337273,35.554060282394175,34.074345475170084
130,650.0,ue_004,25.282481095187617,21.278994525730752,35.54672714402522,36.57541032730146,33.83851428064938
130,650.0,ue_005,23.796970908807342,32.31960753811065,21.067736485427673,44.6514223585097,51.82843282746347
130,650.0,ue_006,21.601890196647624,11.101474238886631,20.977469415526837,47.498587857055185,43.023919629660156
130,650.0,ue_007,23.50124702731286,28.952847690631394,14.002749206622207,50.918483584840246,60.585633016599985
130,650.0,ue_008,6.813142586510846,46.72734264478123,28.616244065751633,27.646415695598815,43.50207971769913
130,650.0,ue_009,29.747556671846844,14.97615415534635,25.538224329570788,54.419381986838815,33.35997646474938
131,655.0,ue_000,30.838932299964497,12.902759726665742,15.752200247004902,50.37971186942232,35.77738453853895
131,655.0,ue_001,-17.895602804237537,15.26097645933129,58.67266271768134,41.322666642885025,19.82467143286793
131,655.0,ue_002,16.510259412104013,3.205508973272191,25.427647615463446,33.22463813849213,32.12429312054911
131,655.0,ue_003,20.25083286361398,3.8745006905504393,24.93210944408887,37.514058329926996,35.97891147217661
131,655.0,ue_004,26.58042844965099,12.731867419418572,36.33847582010068,40.47285580457579,39.79805978452801
131,655.0,ue_005,25.93378606912566,25.504364713669823,22.063310103692046,32.00478607893711,53.18714501022295
131,655.0,ue_006,21.884831442303224,10.168705437793177,26.432432410641976,34.32919741290954,34.38816446395482
131,655.0,ue_007,26.079896944720588,28.6835836662573,16.282451735343514,43.32018629966151,63.47060230408181
131,655.0,ue_008,6.936208486515254,47.08945971898025,34.44847830872555,27.765999264824707,40.06949507887269
131,655.0,ue_009,28.962131831380276,14.092689213846118,27.36386029630877,52.63284279866074,32.98243152253784
132,660.0,ue_000,33.42782364851346,20.56766549266581,14.305152367508619,53.28613426883513,55.95005123407883
132,660.0,ue_001,-21.241139607342152,-31.367911643662673,79.35098931340727,45.25046898799361,16.130568160167513
132,660.0,ue_002,16.471139025563776,32.62068849414912,15.059579194388192,28.479401884173974,31.930248862141475
132,660.0,ue_003,14.061039299242164,15.486747811165621,13.12311787399384,27.32985973438152,33.6091091192478
132,660.0,ue_004,27.26638273472943,6.624766254865508,42.47025199005065,40.52038473292992,36.97716149920115
132,660.0,ue_005,28.333575734382045,23.665626932907816,-1.5454589920026651,47.423565623964244,51.610622124754556
132,660.0,ue_006,37.76950471971281,12.644954846522264,18.172176605814258,33.577343743961606,34.676789852409485
132,660.0,ue_007,28.917398816402816,28.943452707091282,-3.580037608059707,48.73577665937176,63.53537050745218
132,660.0,ue_008,7.76029286837033,44.81157641541172,7.953133180754951,31.97450005005411,36.74706264951113
132,660.0,ue_009,29.885629961663813,16.691709630521324,18.8119629718653,26.255434940261306,36.65294935202325
133,665.0,ue_000,30.934151564160114,20.22053820646889,11.459141066255478,49.77443984369454,51.66212072206464
133,665.0,ue_001,-22.109827896709376,15.776426453610664,68.02617095119393,31.89092068297722,16.876887492734998
133,665.0,ue_002,26.32616999625039,33.74757457156757,16.15782426875849,29.794367490812043,34.59921994427073
133,665.0,ue_003,18.071155463368086,7.1701876346235425,17.62564696056875,32.99231917496889,31.072804426322858
133,665.0,ue_004,26.781748918480623,5.980992445271529,42.47038729646189,38.65902384493255,36.97598561822926
133,665.0,ue_005,34.228742545291226,24.708370018555662,-4.137810384872573,51.20797634175402,54.057772912872124
133,665.0,ue_006,18.765999219631244,7.229487181192702,16.231427178216123,31.643903535666666,30.908171574675528
133,665.0,ue_007,18.92189757585363,29.572391155447704,-4.00935415572515,38.38683134591348,62.10586877093515
133,665.0,ue_008,-12.5167896591329,45.85247251248707,9.428135129654393,32.535217596160784,36.57477380329076
133,665.0,ue_009,37.742708861696386,16.14245494924218,21.48071193487223,26.04433545834077,35.40388863685208
134,670.0,ue_000,31.949001911837257,20.745165501002745,8.8863452367066,50.75234705333334,50.82129947138074
134,670.0,ue_001,-20.341787888689865,15.774963219326546,68.0081974335254,33.23863691488444,16.026288652832786
134,670.0,ue_002,20.956722986143724,34.889789990362196,14.264524460541663,30.804278288160496,35.288187343320715
134,670.0,ue_003,32.51441498022987,14.033790583610266,11.049342865933795,40.978049610974196,38.44978390389726
134,670.0,ue_004,27.4168614372414,9.025462303088588,42.314912886629834,39.29859199389212,36.97725725018695
134,670.0,ue_005,34.01281918123809,23.980794960054116,-4.058664182651727,58.3346786792984,54.15213090850795
134,670.0,ue_006,34.571811721291866,16.699018413521127,12.338241280645274,33.95009122086425,33.447266131043804
134,670.0,ue_007,27.894519024188277,42.6583962864227,-7.3003016924637,62.08742307785122,60.68297617401008
134,670.0,ue_008,-8.874919892048258,46.657574823610524,11.141504746539008,50.59216325498126,34.431102052860254
134,670.0,ue_009,29.83892650032586,22.021407977789718,18.66460710371153,29.635780898125233,39.62225875905318
135,675.0,ue_000,35.56656144915308,12.333260515713487,17.971173307453977,42.66271640788338,41.538380212073385
135,675.0,ue_001,-20.06296466798483,15.776331154739644,67.85475540832314,33.56654802301297,11.721327151138578
135,675.0,ue_002,20.798428143887108,32.65617398389845,13.642298057882346,31.789714708419382,35.19649539626631
135,675.0,ue_003,16.89434618765684,9.100061066819272,8.107965777507932,25.406198648915748,30.05146555619952
135,675.0,ue_004,27.819312870610908,9.73599105708708,42.30090576539824,39.68408309684021,36.99274850812292
135,675.0,ue_005,31.127894329017494,22.315870988020833,-4.803376379762113,55.47066664223539,58.20508146728009
135,675.0,ue_006,16.777402125405136,9.184193689369,7.990006020629259,26.664885458464074,29.98012543341762
135,675.0,ue_007,19.42064682510522,25.07429705743388,5.917405293647016,75.38071075212379,73.13262352561158
135,675.0,ue_008,-2.9508596556397086,35.96823075064612,29.46402237659481,74.94106052720927,35.10312202899637
135,675.0,ue_009,31.32740348058409,15.675601102263723,17.71235509888116,30.204787159618498,38.2512312573742
136,680.0,ue_000,33.78924365428577,12.498758753014958,17.211143107986032,41.79461922607366,40.574549488062246
136,680.0,ue_001,-10.295654162877918,13.863082340169246,62.65439239813726,37.75004011106613,16.57354398009036
136,680.0,ue_002,23.57546392371233,11.08715286866019,10.778176468361366,36.34165526785448,34.66724721701582
136,680.0,ue_003,11.429944234538656,2.2267505608085925,6.725551379029194,31.658786383845108,22.334630033670983
136,680.0,ue_004,26.77701294280404,14.30612653579261,37.166890958746535,40.25934314503707,37.48361276732199
136,680.0,ue_005,28.11618818392649,21.445612580418288,-2.630923675526563,64.47983465920201,60.98311837937075
136,680.0,ue_006,10.359333471786563,3.0862814674411916,6.861132448269141,26.144605409886445,22.31301618320785
136,680.0,ue_007,14.56641810941466,37.60628943411172,4.724816000365405,66.37671512260494,67.92918830548797
136,680.0,ue_008,0.4692272900030758,35.513210910369565,33.52721987865168,79.99289365029354,35.66752100614426
136,680.0,ue_009,31.267191783635894,16.005515525136932,16.213225255828696,29.674956481969637,34.66603002477167
137,685.0,ue_000,33.2030771848041,12.376097012503234,9.076063742086552,41.39581311017522,37.54222550721247
137,685.0,ue_001,-3.7025338009728817,12.051042729504537,78.25738508421703,41.24431823966725,10.633184577740156
137,685.0,ue_002,33.823080464194454,11.402135900970311,7.560404208697653,33.430240225314286,32.801272143784395
137,685.0,ue_003,28.75345893196908,14.043036351933246,8.064035508912015,35.513362458642305,35.4297001893635
137,685.0,ue_004,27.395412111711757,13.603750651513797,37.95372274288336,41.99737060153549,39.995337594257414
137,685.0,ue_005,28.04321995069818,39.63333763197216,-5.753748998390202,68.28162150875517,65.38362688679075
137,685.0,ue_006,16.77116053961896,23.932653659564387,9.16311837575553,28.255155156932396,33.183963564989575
137,685.0,ue_007,12.92724076213688,29.16251153690797,-10.532211942728916,43.816071289821124,46.00135226726046
137,685.0,ue_008,2.870013022622597,34.29540289724043,35.163821494367134,68.73726526921071,37.82634133831584
137,685.0,ue_009,28.398296612440497,16.141504672908237,11.983547120676242,30.127372710481705,33.65720754459457
138,690.0,ue_000,36.00047256514656,13.273475444916068,14.248780262990309,40.63147942286929,40.03070560691668
138,690.0,ue_001,14.480853895697026,11.904524737010721,50.440445503125595,59.566602116222846,15.509144429904797
138,690.0,ue_002,14.702029808072872,11.532907731805919,6.079695285723961,31.234451262884978,30.11205149230382
138,690.0,ue_003,14.645628629372716,11.567329467529158,6.313878848393456,31.607745355479256,29.809766918189915
138,690.0,ue_004,25.96087617077794,15.30312877427489,38.47526438792505,44.44520264698716,38.902020676625284
138,690.0,ue_005,18.780865031680825,23.448531649652274,6.8952952525902,72.59434159378858,68.88441185593594
138,690.0,ue_006,18.23212387617156,24.007173989202233,13.287611439259027,40.23344508526505,35.790868818948034
138,690.0,ue_007,19.930252687475015,29.18904224226023,-14.004869987721873,43.15945201566347,47.2541327373973
138,690.0,ue_008,4.207993168208639,36.366046867378294,36.875097635230325,55.94607090884544,35.66042367268908
138,690.0,ue_009,25.44428356620425,15.804768222130539,11.7667746974809,30.106316075362237,34.96383980197385
139,695.0,ue_000,30.563098960870168,7.13872397121486,12.212042744378076,34.67797584292208,33.68481008845671
139,695.0,ue_001,8.831762153959799,12.869590837528495,66.40953789053395,54.55910278910157,29.52943069041381
139,695.0,ue_002,27.274474815590672,14.104541046701605,22.910212779245512,34.54177588506119,34.75153105540038
139,695.0,ue_003,24.362449064629065,14.465892119344373,11.163642923079092,31.966957555578563,31.083878480055866
139,695.0,ue_004,19.716783974847417,18.70679638745116,32.483077466620514,37.66422559747299,38.184154969513486
139,695.0,ue_005,13.688125966448048,30.569609927420892,4.36955018828185,77.38633253923217,72.16845745642263
139,695.0,ue_006,12.524182648847662,29.825068622510642,31.17117372525769,62.240635646806794,44.54151317402689
139,695.0,ue_007,14.762638987257573,30.26803224733221,-11.896486852435082,46.08955505492099,46.61826502863022
139,695.0,ue_008,5.153371767701335,36.40823253081382,37.69046190254852,52.8552618159995,35.03666529685654
139,695.0,ue_009,32.51604177671933,14.045954793616103,11.056213459843976,34.16989336090446,34.67345684246483
140,700.0,ue_000,32.57400155473971,7.412113682980226,15.109868973980493,58.00930723565676,56.756292398965385
140,700.0,ue_001,-15.978267933232,-24.086604013162724,78.12276349356532,42.62230414190758,15.671537132775804
140,700.0,ue_002,24.084234824529325,9.807651428997552,10.040065550026828,37.070982318688586,36.50606083731259
140,700.0,ue_003,17.538031690959922,11.858885229483398,9.199411139693295,30.75241357247885,33.543423887820786
140,700.0,ue_004,23.847656813937057,29.257659205989683,25.653689712377048,34.372711186622126,33.680815422927644
140,700.0,ue_005,9.380067415043172,27.31344619876857,-9.837916929412799,59.3707738658954,60.17798436629355
140,700.0,ue_006,20.11199860318211,23.559232039051263,13.995878676786333,36.34188583990317,35.027061594719974
140,700.0,ue_007,9.808215564902257,27.411922229452742,-11.405390373945817,45.16216076422684,44.35505579518996
140,700.0,ue_008,5.9163602452484,35.09334404060904,38.13135259842181,43.14177507018033,32.55938678127799
140,700.0,ue_009,19.195576393197314,13.328952563878318,12.37778926114248,31.916249268641494,33.296769207746166
141,705.0,ue_000,31.816056345745515,20.151668673753402,13.405520561866327,38.06425791418388,45.55108041986098
141,705.0,ue_001,-20.677740357130936,12.451600094627967,64.43415498411983,36.97288415981531,20.054911148460075
141,705.0,ue_002,18.94169444035466,9.68572935782291,6.9305040555704265,34.39460599204636,36.35648270000272
141,705.0,ue_003,19.224299752866948,8.87169915071171,6.084093863114375,32.939144078966734,36.24079056094269
141,705.0,ue_004,22.153622215787195,20.91762049620889,20.320736802235256,46.64682594877582,39.72495255784072
141,705.0,ue_005,11.739338695959905,26.819034377359895,-6.369136900590364,46.66682492577731,54.58325994276827
141,705.0,ue_006,22.042327466783615,22.208827154446837,13.528581668531224,53.7305322644721,34.607163424896406
141,705.0,ue_007,11.302336517439116,28.480166239513377,-7.089365497803753,26.15508905223983,42.45396158085593
141,705.0,ue_008,6.793751532936334,35.81419415252276,37.512613159312025,37.980806517654806,32.55779619869412
141,705.0,ue_009,24.245192176533628,13.288730721571444,7.555924748325536,28.011313148157207,35.11855806872122
142,710.0,ue_000,33.64929459298745,8.143125111589084,12.611087568570035,28.251658100714373,28.94966106883426
142,710.0,ue_001,-18.244828159484886,13.554585415407663,64.84141738945601,40.656348554683305,11.492354055636111
142,710.0,ue_002,18.11204725239319,7.10574908402665,5.656147942875354,28.4605561356803,26.49858636384959
142,710.0,ue_003,17.77880272146682,7.09818679126609,4.457829924643373,31.44851438445556,26.03991665309803
142,710.0,ue_004,24.16662850824219,17.208319897145714,34.710678104679175,37.13678028089008,38.5110752887773
142,710.0,ue_005,12.072109086650858,29.02545636387293,1.5173522368394772,49.187312092476034,55.849618454162446
142,710.0,ue_006,25.8457814331894,22.80706322976641,14.199752481513867,52.756378991126766,34.93914435433692
142,710.0,ue_007,7.17422135956847,29.150970881834517,5.834782164909957,25.361913015365936,49.77415431378119
142,710.0,ue_008,1.6525898694254795,35.34346105240343,37.58400030975151,38.355163766477496,34.15706695346182
142,710.0,ue_009,25.239529529143773,8.017655560957,4.365900211823991,29.60218412990047,28.868684729961416
143,715.0,ue_000,17.678720769210024,10.163735734528165,17.095570009010814,29.073874766333997,31.392458433155905
143,715.0,ue_001,-11.691136452314016,12.356765743386005,64.15198034765172,41.646998813771205,14.14281657170277
143,715.0,ue_002,26.88386289787676,10.695171020579156,9.57683202564443,30.18726511377164,37.185239729928
143,715.0,ue_003,32.7990617898278,13.746798006909364,9.797900615836575,35.99083200276039,35.01397224375537
143,715.0,ue_004,25.106678851028498,16.915150267268604,38.63246881377242,39.7362378833198,38.75883526581593
143,715.0,ue_005,11.867843179052105,29.17104332989089,1.554572260738257,47.539191242112494,56.05980352070656
143,715.0,ue_006,27.467151023860275,22.547315710998518,15.36946344180743,54.12737575102095,34.647165749532704
143,715.0,ue_007,8.926397611897457,29.149259947054947,6.443410705380229,21.96657309476718,54.38940646636942
143,715.0,ue_008,-120.0,35.3626613237802,37.58145346685013,37.94870761558172,33.66416678351429
143,715.0,ue_009,18.300430232485613,9.20180097372439,13.023306962464822,30.99140216400215,32.736671898355986
144,720.0,ue_000,28.026161996867273,11.032476314621318,5.480332355007162,26.936256129179977,33.8820666602342
144,720.0,ue_001,-23.76619454791728,13.986215374640786,44.67801113489812,50.75649599896883,33.17532575900507
144,720.0,ue_002,19.525141954767108,13.072699771871253,6.912687804783486,28.31873573272212,36.345836981405604
144,720.0,ue_003,29.64582240648378,20.23665274043735,4.520567946420394,28.216476895145583,35.11160371671905
144,720.0,ue_004,11.506537421134823,29.119942392553966,23.128723512538155,32.03802217118691,33.86906521490878
144,720.0,ue_005,17.086025751200726,32.747302841586844,26.191852278752776,21.541502765705598,64.20813965274932
144,720.0,ue_006,5.5986556615243135,28.376199153134365,32.50850792843475,58.324279690588554,58.81988323892726
144,720.0,ue_007,13.491117575752256,33.61408791304926,32.1417758428641,33.83239896562906,54.33661520194114
144,720.0,ue_008,6.652120283545003,35.96181457205661,67.80581259812192,17.089946295499637,33.77335028570038
144,720.0,ue_009,30.89969688037492,11.422504566939368,4.405589927688798,26.519398773074307,33.10813263589587
145,725.0,ue_000,33.74944327219035,11.959551929566011,5.179513358399486,30.879041451037693,35.19366086292723
145,725.0,ue_001,-22.524034063564056,15.676875075190043,64.71278638425717,35.046375938338336,29.51006533835117
145,725.0,ue_002,28.844014699387685,11.93491356698173,4.645135772249359,25.41182567368701,28.91966409166564
145,725.0,ue_003,27.724389857215208,13.28414569954624,5.537610787809997,25.58733148180837,30.002116317726944
145,725.0,ue_004,16.367812137605572,27.1680031594,24.782232245188304,35.52951584605041,37.56591492134857
145,725.0,ue_005,17.535038168501252,32.82442629436721,24.711483837729592,22.718840231220042,64.9457994629378
145,725.0,ue_006,11.393785693812461,26.246286656114776,32.63408399506388,58.6782006275297,58.91452689730889
145,725.0,ue_007,16.79140718017786,33.50315812408351,32.49163392385423,34.12112008051148,54.416266973144616
145,725.0,ue_008,5.619631556416841,35.51478882868312,78.59331491526098,16.850053881383143,33.558146833675465
145,725.0,ue_009,33.227887376012625,12.882545466744409,4.733810494322414,24.450013137044436,30.730302566150915
146,730.0,ue_000,29.750258218829003,10.949660872882509,4.926499393825335,26.30410246004507,32.92273440069574
146,730.0,ue_001,-24.866880926178958,15.749737137966324,67.28922893448438,35.49903129656026,29.367890757961298
146,730.0,ue_002,19.659944545580608,14.44860676477399,5.998403726322188,27.905567846533454,34.707515692873244
146,730.0,ue_003,28.307367786151136,17.585039270811727,6.64287240167898,26.872384086178762,32.24510258695429
146,730.0,ue_004,20.657362805049154,14.73707273815657,26.248097161629403,38.69319424113206,37.58900957618521
146,730.0,ue_005,17.30949727653596,32.43094260229776,25.352721627640584,24.202714139389734,57.66754689407733
146,730.0,ue_006,14.78890134105333,11.960243244000722,36.197722667860994,64.23816029849407,64.50412246607688
146,730.0,ue_007,16.242081751483287,32.37816752102007,31.39935369287876,43.12591916938601,83.04984913562457
146,730.0,ue_008,5.611310080061839,33.49092043325538,78.66092207985803,18.063726359023608,33.486692227947294
146,730.0,ue_009,32.65072263618145,11.862142422586626,5.012144538000898,24.12006259628649,30.974097086907058
147,735.0,ue_000,14.617911036064484,5.006075061061443,1.441472597528652,14.263096248077595,23.925242625228083
147,735.0,ue_001,-23.81365077478798,15.748317959883105,66.9963248143713,35.398472446565435,29.339983371377187
147,735.0,ue_002,12.927403990943587,9.507475717525,0.762741489081818,11.761069747710284,21.05450899108373
147,735.0,ue_003,37.87967128429027,18.33836641630007,6.23904929098225,29.60606262645897,37.12081186342398
147,735.0,ue_004,21.710131689078032,14.943562347073343,26.09364846069066,37.853635984234856,39.74374163248549
147,735.0,ue_005,17.502563717703026,31.92697106623246,26.73444056654118,26.753119335995382,53.19395259391407
147,735.0,ue_006,16.117027940355534,15.845870084634592,34.87921929876292,61.034283123972855,62.50865975166073
147,735.0,ue_007,17.89125946975924,31.339781408173444,10.957071140907086,43.296237810878495,74.11235237094311
147,735.0,ue_008,5.645397338576872,34.479006024501395,78.38468810337731,17.334687808840027,33.44338153992016
147,735.0,ue_009,8.828026250537889,4.135349504833698,2.205742207765988,13.078819796668334,20.09995447561126
148,740.0,ue_000,24.040750890830203,7.008356430548652,4.0231509322787895,24.130437732203376,27.230741428247253
148,740.0,ue_001,-22.906293407562565,15.73568943343628,66.20134263656712,38.70916567025897,29.279221499537368
148,740.0,ue_002,21.89400354538492,10.350133378400368,3.627819106898924,24.92681128001317,31.262341202294664
148,740.0,ue_003,17.80605300698653,7.3920752284525015,3.707116702517485,25.01863042541042,28.079437765752715
148,740.0,ue_004,20.097001191358363,15.45493353122589,24.116548393908168,33.03541197790015,39.00107956997944
148,740.0,ue_005,16.499398027942526,32.30478336255163,23.960125923873438,25.194317399259777,53.939631946188555
148,740.0,ue_006,14.613462173124784,17.87653218977122,34.05481096498811,63.08383380863553,64.50972003103855
148,740.0,ue_007,18.120788602124904,31.58495016227274,6.874524527027068,39.1704184422244,69.47377977735145
148,740.0,ue_008,5.626430987012324,34.72353906420651,80.2643247707097,8.514031603197168,33.83494890880198
148,740.0,ue_009,27.170854194413657,11.03112863517179,9.310125192504843,27.808036613637324,33.621697104141376
149,745.0,ue_000,12.09447627781576,8.818869324264861,0.7364980906223253,19.806822510636604,29.79368232881629
149,745.0,ue_001,-39.52238408177129,16.295375811302407,77.57982681676562,35.76323650317048,28.941789351325337
149,745.0,ue_002,13.823452407272063,9.243896971518827,4.7902964939696515,27.42705080726308,31.1804979836764
149,745.0,ue_003,24.33791923271818,6.754552097294497,-0.430469434697549,19.182748025562656,28.828249033839185
149,745.0,ue_004,13.827956228814752,22.868570287655864,23.99861370208273,38.3230464970529,35.25320545230314
149,745.0,ue_005,0.24278145397824383,31.375499212449526,32.63319009883598,34.0825005324497,53.90597640242941
149,745.0,ue_006,7.1807024863261635,29.227009594185994,32.929728756835146,62.30076601828259,61.392892103560214
149,745.0,ue_007,13.33593172634928,30.256024759091716,8.291430331163054,39.363509540390595,69.53714317534295
149,745.0,ue_008,5.951857057693193,35.985014409113184,76.93834589280729,24.585087818695985,35.141593242832016
149,745.0,ue_009,22.981971951280663,9.5551133398058,7.080656139293179,29.640141632835565,34.36979560032404
150,750.0,ue_000,14.532814329832217,10.282035242986996,-0.8072593038109838,22.51902286718082,31.841394123941456
150,750.0,ue_001,-20.45690252609807,-31.351487148086875,78.90428332851975,37.69976807639973,36.00991505745826
150,750.0,ue_002,19.576364258492042,7.554031108179583,1.6040357599367248,23.975397515225648,31.70395903193765
150,750.0,ue_003,20.08943990927397,10.410803875643097,0.21063205206592284,22.942759858451822,31.675658058713317
150,750.0,ue_004,13.068830296222272,17.41801960795811,40.7505108374151,32.15790810094752,32.85606807898562
150,750.0,ue_005,7.1556205874374035,33.38027428805615,31.381024013397823,41.41940153287365,75.67276009758211
150,750.0,ue_006,6.771645238222953,28.503622949059473,36.24327380605118,61.643534623190384,61.84781128806087
150,750.0,ue_007,8.836158467184404,32.609298008285016,8.943536890269034,36.152761227938555,69.45872921317576
150,750.0,ue_008,6.510104233707815,35.73185671221712,79.7942716546517,19.650548290753335,34.15027906235518
150,750.0,ue_009,23.605770561283887,8.861968084753096,8.892467310704129,27.896692196951026,34.60468037465126
151,755.0,ue_000,21.579791127058733,14.877395468498253,4.846912103572292,26.679266484410192,29.248088623284616
151,755.0,ue_001,-23.54928113268727,-31.343064657266492,78.9578219135152,37.841216037795334,36.02266899720882
151,755.0,ue_002,16.250067511470064,13.495480007273065,5.956902784078501,30.08239597974036,29.10333689557247
151,755.0,ue_003,28.5853212687886,10.730559905775953,7.607654150073699,38.80510377762889,30.485798372520854
151,755.0,ue_004,12.484318587624667,17.894572382863558,40.63500225247357,31.34144623265675,32.65496861088283
151,755.0,ue_005,6.930599475513737,34.60736459576391,11.555007657098614,59.606139719367846,62.31339929225989
151,755.0,ue_006,6.46966593923557,27.879648812750762,35.98772148336297,60.86211105476286,61.026294966019464
151,755.0,ue_007,0.5567784733972423,40.590774437123855,21.07512363163462,49.450500548435805,66.59089514519842
151,755.0,ue_008,7.841442139835028,35.17197205074769,66.77899723484512,16.72697978296722,33.68819742223995
151,755.0,ue_009,43.51133903917611,13.720034311635814,8.765499077821,30.602962766043845,31.961256806013665
152,760.0,ue_000,21.927203557153394,6.554741476258804,7.423595716013835,27.256669987159157,29.985579657357235
152,760.0,ue_001,-15.510269230684372,-31.18653881937654,79.32334414335537,37.46232952850931,36.08885006165276
152,760.0,ue_002,21.582300714580832,14.28569398982572,6.8406260607779785,30.720872584512172,32.8363786564135
152,760.0,ue_003,29.000044242080435,12.518520254591468,5.7185989589161945,27.035585982624795,32.96151570601343
152,760.0,ue_004,17.10203546715871,21.69013556557713,26.858309294484947,38.05587257678697,36.57070128715019
152,760.0,ue_005,8.535107239780334,36.64485974090454,10.727364619407624,61.6873628955723,62.88640788736518
152,760.0,ue_006,10.70815571709371,18.07207970056238,34.132689647425934,60.69221106709414,60.37429157709965
152,760.0,ue_007,7.351534428216696,40.55871785984885,29.76408062369719,65.63736598258546,66.95769179788373
152,760.0,ue_008,-120.0,35.23840269763144,62.6103625130031,16.31281843713039,33.329360739925754
152,760.0,ue_009,36.471520978038754,5.221081525260268,8.999089495469482,26.839415141135863,28.78646109349266
153,765.0,ue_000,27.6628382176876,37.86246709007138,4.371052352719998,35.971592199851514,36.85138321019409
153,765.0,ue_001,-18.545787916976234,-30.16250210643809,72.45091549121403,34.804087665161404,27.895447959222682
153,765.0,ue_002,26.72414369065134,14.159841516248159,11.069345936187233,30.762748383804738,36.648700013016715
153,765.0,ue_003,32.215671007265286,14.729362589956658,5.909234141681463,27.461808756523638,35.280098374383286
153,765.0,ue_004,17.54286519664648,16.102070658486973,27.629457995233516,33.813885072694276,36.692459196092656
153,765.0,ue_005,8.29794895928668,35.573550561805334,9.122192372947415,67.31242541186535,67.89914339273491
153,765.0,ue_006,11.284969118803371,16.79964615921883,34.0223125869855,58.37168897159542,58.999329908676295
153,765.0,ue_007,7.680293520356448,34.98723331669476,30.32934166258113,75.08295252907598,75.9164360553085
153,765.0,ue_008,7.772732489772862,35.51132197988316,59.77546635246491,14.04045469988165,32.86697503156624
153,765.0,ue_009,24.703717997224107,16.492391298007746,11.290332399489426,34.14695105049732,35.369455078815484
154,770.0,ue_000,13.63153979562927,28.510863530411612,6.764551780036484,33.401992700497125,32.287789384403105
154,770.0,ue_001,-11.88735306469874,-20.994569931877297,66.74306194128108,33.43063578411632,25.007609924897494
154,770.0,ue_002,34.56402552659959,16.76405043060442,23.890365455056806,32.82691526657001,36.062164413037095
154,770.0,ue_003,36.35824866524481,15.178143143968356,6.5502977141188445,27.076950979214764,33.46799591778209
