window_index,start_time_s,end_time_s,ap_id,x_m,y_m,z_m,source
32,1920.0,1975.0,movable_ap_02,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
32,1920.0,1975.0,movable_ap_03,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
32,1920.0,1975.0,movable_ap_04,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
32,1920.0,1975.0,movable_ap_05,-37.115328642390985,88.8280998814009,1.5,relocated:wall_building_1413856798_00_00
32,1920.0,1975.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
33,1980.0,2035.0,movable_ap_01,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
33,1980.0,2035.0,movable_ap_02,32.850628589500914,-89.41081389894936,1.5,relocated:wall_Blok_F_02_01
33,1980.0,2035.0,movable_ap_03,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
33,1980.0,2035.0,movable_ap_04,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
33,1980.0,2035.0,movable_ap_05,-52.50036525597238,82.49263188284579,1.5,relocated:wall_building_1413856798_04_00
33,1980.0,2035.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
34,2040.0,2095.0,movable_ap_01,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
34,2040.0,2095.0,movable_ap_02,43.982314955945576,-95.97075850234066,1.5,relocated:wall_Blok_F_00_00
34,2040.0,2095.0,movable_ap_03,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
34,2040.0,2095.0,movable_ap_04,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
34,2040.0,2095.0,movable_ap_05,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
34,2040.0,2095.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
35,2100.0,2155.0,movable_ap_01,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
35,2100.0,2155.0,movable_ap_02,68.15383408392938,-65.26029887498767,1.5,relocated:wall_building_452653879_12_01
35,2100.0,2155.0,movable_ap_03,-42.40803420681843,-22.429993801749294,1.5,relocated:wall_Blok_G_00_00
35,2100.0,2155.0,movable_ap_04,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
35,2100.0,2155.0,movable_ap_05,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
35,2100.0,2155.0,movable_ap_06,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
36,2160.0,2215.0,movable_ap_01,-24.257588210467052,-14.000329784835605,1.5,relocated:wall_Blok_A_00_01
36,2160.0,2215.0,movable_ap_02,32.850628589500914,-89.41081389894936,1.5,relocated:wall_Blok_F_02_01
36,2160.0,2215.0,movable_ap_03,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
36,2160.0,2215.0,movable_ap_04,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
36,2160.0,2215.0,movable_ap_05,-106.03103896697415,71.6581788214879,1.5,relocated:wall_building_452652032_07_00
36,2160.0,2215.0,movable_ap_06,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
37,2220.0,2275.0,movable_ap_01,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
37,2220.0,2275.0,movable_ap_02,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
37,2220.0,2275.0,movable_ap_03,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
37,2220.0,2275.0,movable_ap_04,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
37,2220.0,2275.0,movable_ap_05,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
37,2220.0,2275.0,movable_ap_06,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
38,2280.0,2335.0,movable_ap_01,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
38,2280.0,2335.0,movable_ap_02,43.982314955945576,-95.97075850234066,1.5,relocated:wall_Blok_F_00_00
38,2280.0,2335.0,movable_ap_03,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
38,2280.0,2335.0,movable_ap_04,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
38,2280.0,2335.0,movable_ap_05,-57.295749202805055,69.2318939082275,1.5,relocated:wall_building_1413856798_06_00
38,2280.0,2335.0,movable_ap_06,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
39,2340.0,2395.0,movable_ap_01,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
39,2340.0,2395.0,movable_ap_02,-42.40803420681843,-22.429993801749294,1.5,relocated:wall_Blok_G_00_00
39,2340.0,2395.0,movable_ap_03,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
39,2340.0,2395.0,movable_ap_04,32.19266995174738,62.415640891581276,1.5,relocated:wall_Blok_E_07_01
39,2340.0,2395.0,movable_ap_05,17.337276371432104,78.45245175211339,1.5,relocated:wall_Blok_E_07_02
39,2340.0,2395.0,movable_ap_06,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
40,2400.0,2455.0,movable_ap_01,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
