time_s,ue_id,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
705.0,ue_003,-15.863361304160208,39.68408186361194,1.5,0.0,0.0,0.0
705.0,ue_004,-59.435238943513994,38.765007817186415,1.5,1.519617741950728,0.0,0.0
705.0,ue_005,68.60432211845182,6.765007817186415,1.5,-0.6235054447043439,0.6235054447043449,0.0
705.0,ue_006,-35.487382528255694,11.291684183292091,1.5,-0.9115552493556279,-0.391280518682256,0.0
705.0,ue_007,72.33437627445466,11.034953661183572,1.5,-0.8539891687994328,0.8539891687994313,0.0
705.0,ue_008,-30.46613899252781,-74.01460539035375,1.5,-0.527712329825033,-1.1037818567251434,0.0
705.0,ue_009,-7.971368526415721,45.67477572849304,1.5,-0.748483384416802,1.1636409912438808,0.0
710.0,ue_000,-12.362341104597435,52.44353071766047,1.5,-1.9992670627567797,-2.487820038064932,0.0
710.0,ue_001,-50.53019212599807,-31.35359996706004,1.5,-0.5110806619831578,-0.3078993699424707,0.0
710.0,ue_002,-20.358000229578465,44.28958357684314,1.5,0.0,0.0,0.0
710.0,ue_003,-16.214934630499712,43.37523883459677,1.5,-0.07031466526790098,0.738231394196967,0.0
710.0,ue_004,-62.09043940197349,45.18166192810172,1.5,-0.5310400916918994,1.2833308221830606,0.0
710.0,ue_005,68.60432211845182,6.765007817186415,1.5,0.0,0.0,0.0
710.0,ue_006,-35.487382528255694,11.291684183292091,1.5,0.0,0.0,0.0
710.0,ue_007,69.01173689253821,14.357593043100026,1.5,-0.6645278763832891,0.6645278763832909,0.0
710.0,ue_008,-33.754629122277436,-78.87690345450096,1.5,-0.6576980259499251,-0.9724596128294423,0.0
710.0,ue_009,-10.339925074445084,49.35904969060253,1.5,-0.4737113096058726,0.7368547924218987,0.0
715.0,ue_000,-16.99052749868032,43.95048884851226,1.5,-0.9256372788165766,-1.698608373829643,0.0
715.0,ue_001,-48.39978687545087,-26.744158771615734,1.5,0.42608105010943975,0.921888239088861,0.0
715.0,ue_002,-13.683109930367209,33.78849352803081,1.5,1.3349780598422512,-2.100218009762466,0.0
715.0,ue_003,-7.511285389516006,53.35892809789389,1.5,1.7407298481967413,1.996737852659423,0.0
715.0,ue_004,-67.95842103414981,47.33992615096427,1.5,-1.1735963264352633,0.43165284457250974,0.0
715.0,ue_005,68.60432211845182,6.765007817186415,1.5,0.0,0.0,0.0
715.0,ue_006,-35.487382528255694,11.291684183292091,1.5,0.0,0.0,0.0
715.0,ue_007,68.60432211845182,14.765007817186415,1.5,-0.08148295481727814,0.08148295481727778,0.0
715.0,ue_008,-34.07075198777706,-79.91006628904246,1.5,-0.06322457309992444,-0.20663256690829995,0.0
715.0,ue_009,-17.115281107757035,45.93050305987276,1.5,-1.3550712066623902,-0.6857093261459539,0.0
720.0,ue_000,-11.457603352027945,39.948877670802176,1.5,1.1065848293304748,-0.8003222355420163,0.0
720.0,ue_001,-51.258253651924285,-33.04324705938464,1.5,-0.5716933552946827,-1.2598176575537814,0.0
720.0,ue_002,-13.683109930367209,33.78849352803081,1.5,0.0,0.0,0.0
720.0,ue_003,3.7772914873496277,53.937977186084225,1.5,2.2577153753731265,0.11580981763806761,0.0
720.0,ue_004,-72.12522557484483,42.737363794664994,1.5,-0.8333609081390051,-0.9205124712598547,0.0
720.0,ue_005,68.60432211845182,0.7310210636480203,1.5,0.0,-1.206797350707679,0.0
720.0,ue_006,-47.34279310831371,7.103864226239028,1.5,-2.3710821160116025,-0.8375639914106126,0.0
720.0,ue_007,68.60432211845182,14.765007817186415,1.5,0.0,0.0,0.0
720.0,ue_008,-30.33929684851691,-76.17861114978231,1.5,0.7462910278520297,0.7462910278520297,0.0
720.0,ue_009,-20.358000229578465,44.28958357684314,1.5,-0.648543824364286,-0.328183896605924,0.0
725.0,ue_000,-11.457603352027945,39.948877670802176,1.5,0.0,0.0,0.0
725.0,ue_001,-54.07818272081663,-39.25741135067429,1.5,-0.5639858137784686,-1.2428328582579298,0.0
725.0,ue_002,-12.461177235997528,51.80891305796052,1.5,0.24438653887393613,3.6040839059859406,0.0
725.0,ue_003,-3.395677881548181,46.765007817186415,1.5,-1.4345938737795616,-1.434593873779562,0.0
725.0,ue_004,-77.47830460723691,43.85749279084536,1.5,-1.0706158064784148,0.2240257992360739,0.0
725.0,ue_005,71.26545975961456,1.4261454583491573,1.5,0.5322275282325478,0.1390248789402274,0.0
725.0,ue_006,-57.303401713417784,4.672731649056015,1.5,-1.9921217210208155,-0.48622651543660267,0.0
725.0,ue_007,68.60432211845182,14.765007817186415,1.5,0.0,0.0,0.0
725.0,ue_008,-27.39567788154818,-73.23499218281358,1.5,0.5887237933937456,0.5887237933937456,0.0
725.0,ue_009,-20.358000229578465,44.28958357684314,1.5,0.0,0.0,0.0
730.0,ue_000,-11.457603352027945,39.948877670802176,1.5,0.0,0.0,0.0
730.0,ue_001,-54.2091197068803,-39.545951921492815,1.5,-0.02618739721273471,-0.05770811416370521,0.0
730.0,ue_002,-17.389799689494595,34.02882574615498,1.5,-0.9857244906994133,-3.5560174623611074,0.0
730.0,ue_003,-3.395677881548181,46.765007817186415,1.5,0.0,0.0,0.0
730.0,ue_004,-83.39567788154818,46.360765653838875,1.5,-1.1834746548622548,0.5006545725987024,0.0
730.0,ue_005,75.1703213414579,5.331007040192501,1.5,0.7809723163686698,0.7809723163686688,0.0
730.0,ue_006,-51.39567788154818,-1.2349921828135848,1.5,1.1815447663739207,-1.18154476637392,0.0
730.0,ue_007,63.524739287539724,14.765007817186415,1.5,-1.015916566182419,0.0,0.0
730.0,ue_008,-27.39567788154818,-73.23499218281358,1.5,0.0,0.0,0.0
730.0,ue_009,-20.358000229578465,44.28958357684314,1.5,0.0,0.0,0.0
735.0,ue_000,-11.457603352027945,39.948877670802176,1.5,0.0,0.0,0.0
735.0,ue_001,-54.2091197068803,-39.545951921492815,1.5,0.0,0.0,0.0
735.0,ue_002,-15.863361304160208,39.68408186361194,1.5,0.3052876770668774,1.1310512234913914,0.0
735.0,ue_003,-3.395677881548181,46.765007817186415,1.5,0.0,0.0,0.0
735.0,ue_004,-83.06779957119555,38.85796935589154,1.5,0.06557566207052616,-1.5005592595894668,0.0
735.0,ue_005,72.77563846087466,6.765007817186415,1.5,-0.47893657611664936,0.2868001553987828,0.0
735.0,ue_006,-51.39567788154818,-1.2349921828135848,1.5,0.0,0.0,0.0
735.0,ue_007,57.41192845686581,14.514978514184307,1.5,-1.222562166134783,-0.05000586060042167,0.0
735.0,ue_008,-27.39567788154818,-73.23499218281358,1.5,0.0,0.0,0.0
735.0,ue_009,-14.025526657223846,39.72222904950068,1.5,1.2664947144709238,-0.9134709054684919,0.0
740.0,ue_000,-17.932169159538873,50.13650581544569,1.5,-1.2949131615021856,2.0375256289287025,0.0
740.0,ue_001,-54.2091197068803,-39.545951921492815,1.5,0.0,0.0,0.0
740.0,ue_002,-15.863361304160208,39.68408186361194,1.5,0.0,0.0,0.0
740.0,ue_003,-11.395677881548181,46.765007817186415,1.5,-1.6,0.0,0.0
740.0,ue_004,-76.856912434931,40.61890811481729,1.5,1.2421774272529091,0.35218775178514933,0.0
740.0,ue_005,68.60432211845182,8.251905304579203,1.5,-0.8342632684845682,0.29737949747855763,0.0
740.0,ue_006,-51.39567788154818,-1.2349921828135848,1.5,0.0,0.0,0.0
740.0,ue_007,53.127970827626996,14.179457568563521,1.5,-0.8567915258477626,-0.06710418912415719,0.0
740.0,ue_008,-27.39567788154818,-68.22528071672848,1.5,0.0,1.0019422932170214,0.0
740.0,ue_009,-13.683109930367209,33.78849352803081,1.5,0.06848334537132743,-1.1867471042939741,0.0
745.0,ue_000,-8.573461520336139,43.84130414161416,1.5,1.871741527840547,-1.2590403347663055,0.0
745.0,ue_001,-55.54673113085812,-41.234992182813585,1.5,-0.2675222847955638,-0.33780805226415395,0.0
745.0,ue_002,-15.863361304160208,39.68408186361194,1.5,0.0,0.0,0.0
745.0,ue_003,-11.395677881548181,46.765007817186415,1.5,0.0,0.0,0.0
745.0,ue_004,-73.70579157824652,45.26006341404236,1.5,0.6302241713368971,0.9282310598450139,0.0
745.0,ue_005,68.60432211845182,13.280062045129029,1.5,0.0,1.005631348109965,0.0
745.0,ue_006,-43.39567788154818,6.765007817186415,1.5,1.6,1.6,0.0
745.0,ue_007,53.127970827626996,14.179457568563521,1.5,0.0,0.0,0.0
745.0,ue_008,-27.99085614538476,-66.90769096487664,1.5,-0.11903565276731598,0.26351795037036824,0.0
745.0,ue_009,-13.683109930367209,33.78849352803081,1.5,0.0,0.0,0.0
750.0,ue_000,-13.359083365429356,43.65316493730831,1.5,-0.9571243690186435,-0.03762784086116966,0.0
750.0,ue_001,-59.39567788154818,-41.234992182813585,1.5,-0.7697893501380122,0.0,0.0
750.0,ue_002,-15.863361304160208,39.68408186361194,1.5,0.0,0.0,0.0
750.0,ue_003,-11.395677881548181,46.765007817186415,1.5,0.0,0.0,0.0
750.0,ue_004,-74.9071151761977,52.01703516202436,1.5,-0.2402647195902375,1.3513943495964,0.0
750.0,ue_005,65.42647034546957,17.942859590168666,1.5,-0.6355703545964502,0.9325595090079275,0.0
750.0,ue_006,-43.39567788154818,6.765007817186415,1.5,0.0,0.0,0.0
750.0,ue_007,53.127970827626996,14.179457568563521,1.5,0.0,0.0,0.0
750.0,ue_008,-29.852829576997262,-72.14061172245853,1.5,-0.3723946863225002,-1.0465841515163787,0.0
750.0,ue_009,-13.683109930367209,33.78849352803081,1.5,0.0,0.0,0.0
755.0,ue_000,-10.093027639387685,51.44293750134177,1.5,0.6532111452083342,1.5579545128066912,0.0
755.0,ue_001,-59.39567788154818,-41.234992182813585,1.5,0.0,0.0,0.0
755.0,ue_002,-27.39567788154818,46.765007817186415,1.5,-2.3064633154775946,1.4161851907148957,0.0
755.0,ue_003,-27.156512743783356,62.765007817186415,1.5,-3.152166972447035,3.2,0.0
755.0,ue_004,-79.05616807511524,51.10451762361936,1.5,-0.8298105797835064,-0.18250350768099963,0.0
755.0,ue_005,61.303925583913085,22.06540435172515,1.5,-0.8245089523112966,0.8245089523112966,0.0
755.0,ue_006,-43.39567788154818,6.765007817186415,1.5,0.0,0.0,0.0
755.0,ue_007,49.00229509594048,12.07541503058592,1.5,-0.8251351463373027,-0.42080850759552035,0.0
755.0,ue_008,-32.37421280115778,-76.89332792158532,1.5,-0.5042766448321039,-0.9505432398253589,0.0
755.0,ue_009,-9.906936083039472,40.7361619966271,1.5,0.7552347694655474,1.3895336937192568,0.0
760.0,ue_000,-13.748160070395942,33.60833987103593,1.5,-0.7310264862016513,-3.5669195260611675,0.0
760.0,ue_001,-59.39567788154818,-41.234992182813585,1.5,0.0,0.0,0.0
760.0,ue_002,-27.39567788154818,46.765007817186415,1.5,0.0,0.0,0.0
760.0,ue_003,-19.39567788154818,62.765007817186415,1.5,1.552166972447035,0.0,0.0
760.0,ue_004,-83.5417730507005,46.6189126480341,1.5,-0.8971209951170522,-0.8971209951170522,0.0
760.0,ue_005,63.49554521589491,25.656230914629504,1.5,0.4383239263963645,0.7181653125808708,0.0
760.0,ue_006,-54.60716648504604,4.06812331546098,1.5,-2.242297720699571,-0.539376900345087,0.0
760.0,ue_007,46.664733699462694,17.757027803089393,1.5,-0.46751227929555766,1.1363225545006947,0.0
760.0,ue_008,-34.97949927683722,-80.63696846707103,1.5,-0.5210572951358869,-0.7487281090971407,0.0
760.0,ue_009,-12.928559213559273,35.876174459554214,1.5,-0.6043246261039602,-0.9719975074145765,0.0
765.0,ue_000,-18.589281847678482,17.708352914021695,1.5,-0.968224355456508,-3.179997391402847,0.0
765.0,ue_001,-64.47307641757496,-46.31239071884036,1.5,-1.0154797072053554,-1.0154797072053554,0.0
765.0,ue_002,-27.39567788154818,46.765007817186415,1.5,0.0,0.0,0.0
765.0,ue_003,-19.39567788154818,62.765007817186415,1.5,0.0,0.0,0.0
765.0,ue_004,-87.87269620866948,42.287989490065115,1.5,-0.8661846315937964,-0.8661846315937964,0.0
765.0,ue_005,66.94147247884372,29.102158177578314,1.5,0.6891854525897628,0.689185452589762,0.0
765.0,ue_006,-54.60716648504604,4.06812331546098,1.5,0.0,0.0,0.0
765.0,ue_007,44.76121752745666,22.3836621288583,1.5,-0.3807032344012072,0.9253268651537816,0.0
765.0,ue_008,-35.39567788154818,-86.32149112674338,1.5,-0.08323572094219286,-1.1369045319344706,0.0
765.0,ue_009,-15.50327140719038,28.74745027871831,1.5,-0.5149424387262215,-1.4257448361671805,0.0
770.0,ue_000,-19.39567788154818,14.765007817186415,1.5,-0.16127920677393986,-0.5886690193670561,0.0
770.0,ue_001,-67.39567788154818,-49.234992182813585,1.5,-0.5845202927946446,-0.5845202927946446,0.0
770.0,ue_002,-8.454839314566925,42.53566562477499,1.5,3.788167713396251,-0.8458684384822845,0.0
770.0,ue_003,-19.39567788154818,62.765007817186415,1.5,0.0,0.0,0.0
770.0,ue_004,-91.39567788154818,35.970766733957035,1.5,-0.70459633457574,-1.2634445512216161,0.0
770.0,ue_005,70.70331298686827,32.86399868560286,1.5,0.7523681016049096,0.7523681016049089,0.0
770.0,ue_006,-54.60716648504604,4.06812331546098,1.5,0.0,0.0,0.0
770.0,ue_007,44.60432211845182,17.67876723775821,1.5,-0.031379081800967865,-0.9409789782200185,0.0
770.0,ue_008,-35.39567788154818,-89.23499218281358,1.5,0.0,-0.5827002112140406,0.0
770.0,ue_009,-13.310153390374541,22.03438617591657,1.5,0.4386236033631679,-1.3426128205603483,0.0
775.0,ue_000,-19.39567788154818,14.765007817186415,1.5,0.0,0.0,0.0
775.0,ue_001,-67.39567788154818,-49.234992182813585,1.5,0.0,0.0,0.0
775.0,ue_002,-8.454839314566925,42.53566562477499,1.5,0.0,0.0,0.0
775.0,ue_003,-19.39567788154818,62.765007817186415,1.5,0.0,0.0,0.0
775.0,ue_004,-92.60529085721306,31.974620792851297,1.5,-0.24192259513297643,-0.7992291882211475,0.0
775.0,ue_005,74.31888924909912,36.47957494783371,1.5,0.7231152524461691,0.7231152524461706,0.0
775.0,ue_006,-55.257594473077916,5.385313242673874,1.5,-0.1300855976063758,0.2634379854425788,0.0
775.0,ue_007,42.611371121690006,12.772056820424604,1.5,-0.3985901993523626,-0.9813420834667209,0.0
775.0,ue_008,-35.39567788154818,-89.23499218281358,1.5,0.0,0.0,0.0
775.0,ue_009,-8.084582591358195,21.825684191370307,1.5,1.0451141598032692,-0.041740396909252554,0.0
780.0,ue_000,-19.39567788154818,14.765007817186415,1.5,0.0,0.0,0.0
780.0,ue_001,-67.39567788154818,-49.234992182813585,1.5,0.0,0.0,0.0
780.0,ue_002,-8.454839314566925,42.53566562477499,1.5,0.0,0.0,0.0
780.0,ue_003,-19.39567788154818,81.02913492022665,1.5,0.0,3.6528254206080475,0.0
780.0,ue_004,-98.23224121097499,37.60157114661323,1.5,-1.1253900707523854,1.125390070752387,0.0
780.0,ue_005,78.47048999486896,38.765007817186415,1.5,0.8303201491539681,0.45708657387054075,0.0
780.0,ue_006,-55.257594473077916,5.385313242673874,1.5,0.0,0.0,0.0
780.0,ue_007,38.846325236332206,9.007010935066806,1.5,-0.75300917707156,-0.7530091770715597,0.0
780.0,ue_008,-35.39567788154818,-89.23499218281358,1.5,0.0,0.0,0.0
780.0,ue_009,-4.2016904181462325,20.12786693533435,1.5,0.7765784346423926,-0.3395634512071915,0.0
785.0,ue_000,-12.94801825339998,29.212667445334617,1.5,1.2895319256296403,2.8895319256296403,0.0
785.0,ue_001,-59.43545499533289,-49.234992182813585,1.5,1.5920445772430583,0.0,0.0
785.0,ue_002,-8.454839314566925,42.53566562477499,1.5,0.0,0.0,0.0
785.0,ue_003,-6.33318208634513,81.70251202198337,1.5,2.6124991590406106,0.13467542035134272,0.0
785.0,ue_004,-103.50356877563623,42.87289871127445,1.5,-1.054265512932247,1.054265512932244,0.0
785.0,ue_005,84.08464580493627,38.765007817186415,1.5,1.1228311620134632,0.0,0.0
785.0,ue_006,-55.257594473077916,5.385313242673874,1.5,0.0,0.0,0.0
785.0,ue_007,35.9028918016857,5.178173309135508,1.5,-0.5886866869293016,-0.7657675251862595,0.0
785.0,ue_008,-35.39567788154818,-89.23499218281358,1.5,0.0,0.0,0.0
785.0,ue_009,-0.610099402833784,20.02030450503635,1.5,0.7183182030624897,-0.021512486059599923,0.0
790.0,ue_000,-13.699298797875706,33.64170947200277,1.5,-0.15025610889514524,0.8858084053336313,0.0
790.0,ue_001,-62.991719138449604,-55.123817440150106,1.5,-0.7112528286233427,-1.1777650514673041,0.0
790.0,ue_002,-7.286992652805184,61.038535180086555,1.5,0.23356933235234828,3.7005739110623126,0.0
790.0,ue_003,-19.39567788154818,78.76500781718642,1.5,-2.6124991590406106,-0.5875008409593903,0.0
790.0,ue_004,-107.39567788154818,46.765007817186415,1.5,-0.7784218211823912,0.7784218211823927,0.0
790.0,ue_005,80.88876939976106,42.480560535877174,1.5,-0.6391752810350425,0.7431105437381518,0.0
790.0,ue_006,-43.39567788154818,-3.2675342166638224,1.5,2.372383318305947,-1.7305694918675392,0.0
790.0,ue_007,33.55424125146082,-0.13514100215943348,1.5,-0.46973011004497495,-1.0626628622589884,0.0
790.0,ue_008,-35.39567788154818,-83.40094117391847,1.5,0.0,1.1668102017790232,0.0
790.0,ue_009,5.0419398012040935,22.765007817186415,1.5,1.1304078408075755,0.548940662430013,0.0
795.0,ue_000,-3.395677881548181,30.765007817186415,1.5,2.060724183265505,-0.5753403309632716,0.0
795.0,ue_001,-66.37769854841441,-60.64096749593901,1.5,-0.6771958819929622,-1.1034300111577806,0.0
795.0,ue_002,-7.051515152095817,61.31086989492178,1.5,0.04709550014187336,0.05446694296704493,0.0
795.0,ue_003,-19.39567788154818,78.76500781718642,1.5,0.0,0.0,0.0
795.0,ue_004,-107.39567788154818,46.765007817186415,1.5,0.0,0.0,0.0
795.0,ue_005,77.52380628863277,45.84552364700547,1.5,-0.672992622225658,0.6729926222256595,0.0
795.0,ue_006,-50.611172969301364,-2.0194970950604,1.5,-1.4430990175506366,0.2496074243206845,0.0
795.0,ue_007,31.562481269224463,-4.64106752974258,1.5,-0.398351996447272,-0.9011853055166293,0.0
795.0,ue_008,-32.62460595720098,-78.46392025846639,1.5,0.5542143848694409,0.9874041830904161,0.0
795.0,ue_009,11.955010967507834,22.765007817186415,1.5,1.382614233260748,0.0,0.0
800.0,ue_000,-3.395677881548181,30.765007817186415,1.5,0.0,0.0,0.0
800.0,ue_001,-62.80454278391116,-54.44667172124725,1.5,0.714631152900651,1.238859154938352,0.0
800.0,ue_002,-7.051515152095817,61.31086989492178,1.5,0.0,0.0,0.0
800.0,ue_003,-19.39567788154818,78.76500781718642,1.5,0.0,0.0,0.0
800.0,ue_004,-107.39567788154818,46.765007817186415,1.5,0.0,0.0,0.0
800.0,ue_005,81.25745921209271,46.765007817186415,1.5,0.7467305846919885,0.18389683403618876,0.0
800.0,ue_006,-52.54528379552448,-6.244062962934232,1.5,-0.38682216524462376,-0.8449131735747665,0.0
800.0,ue_007,27.45032522155029,-4.171207333083377,1.5,-0.8224312095348345,0.09397203933184066,0.0
800.0,ue_008,-28.297151738786717,-74.13646604005211,1.5,0.8654908436828521,0.8654908436828549,0.0
800.0,ue_009,5.974434625520413,22.765007817186415,1.5,-1.196115268397484,0.0,0.0
805.0,ue_000,-3.395677881548181,30.765007817186415,1.5,0.0,0.0,0.0
805.0,ue_001,-59.502486947100024,-48.72234514109912,1.5,0.660411167362227,1.144865316029626,0.0
805.0,ue_002,-7.051515152095817,61.31086989492178,1.5,0.0,0.0,0.0
805.0,ue_003,-27.39567788154818,78.21734084070708,1.5,-1.6,-0.10953339529586685,0.0
805.0,ue_004,-107.39567788154818,38.917153128540264,1.5,0.0,-1.5695709377292304,0.0
805.0,ue_005,84.60432211845182,44.680476881896624,1.5,0.6693725812718213,-0.4169061870579583,0.0
805.0,ue_006,-48.76256853248924,-9.010018943808973,1.5,0.7565430526070486,-0.553191196174948,0.0
805.0,ue_007,22.666432854406594,-2.1194207600813963,1.5,-0.9567784734287393,0.4103573146003961,0.0
805.0,ue_008,-30.675297018839046,-74.45208774879575,1.5,-0.47562905601046596,-0.06312434174872691,0.0
805.0,ue_009,0.5661578828243758,26.803172052813856,1.5,-1.0816553485392073,0.8076328471254882,0.0
810.0,ue_000,-12.379777374319731,42.977992316641135,1.5,-1.79681989855431,2.442596899890944,0.0
810.0,ue_001,-55.287101812986066,-41.414703368429116,1.5,0.8430770268227917,1.4615283545340005,0.0
810.0,ue_002,-8.856688359901504,46.19081574950334,1.5,-0.36103464156113746,-3.0240108290836885,0.0
810.0,ue_003,-10.357095544667297,70.39778438490556,1.5,3.407716467376177,-1.5639112911603035,0.0
810.0,ue_004,-107.39567788154818,30.9222998970316,1.5,0.0,-1.5989706463017328,0.0
810.0,ue_005,84.47281784503438,38.896512090603856,1.5,-0.026300854683486818,-1.1567929582585534,0.0
810.0,ue_006,-48.76256853248924,-9.010018943808973,1.5,0.0,0.0,0.0
810.0,ue_007,20.60432211845182,-1.2349921828135848,1.5,-0.412422147190955,0.1768857154535623,0.0
810.0,ue_008,-30.675297018839046,-74.45208774879575,1.5,0.0,0.0,0.0
810.0,ue_009,-3.798625898307038,31.702507693857655,1.5,-0.8729567562262828,0.9798671282087597,0.0
815.0,ue_000,-13.98828803186598,49.42730871621177,1.5,-0.32170213150924987,1.2898632799141267,0.0
815.0,ue_001,-57.24755612660965,-45.22207311994176,1.5,-0.3920908627247172,-0.7614739503025291,0.0
815.0,ue_002,-14.144227729619747,57.28327486914675,1.5,-1.0575078739436485,2.218491823928683,0.0
815.0,ue_003,-3.3383407653129313,56.004149277986485,1.5,1.4037509558708732,-2.8787270213838156,0.0
815.0,ue_004,-103.15696689571233,26.526296831350564,1.5,0.8477421971671703,-0.8792006131362072,0.0
815.0,ue_005,81.07253173578971,42.29679819984853,1.5,-0.680057221848935,0.680057221848935,0.0
815.0,ue_006,-47.75580588441516,-23.953617086020742,1.5,0.20135252961481598,-2.988719628442354,0.0
815.0,ue_007,20.60432211845182,-1.2349921828135848,1.5,0.0,0.0,0.0
815.0,ue_008,-30.675297018839046,-74.45208774879575,1.5,0.0,0.0,0.0
815.0,ue_009,-6.497980498906774,37.98283294650348,1.5,-0.5398709201199472,1.2560650505291648,0.0
820.0,ue_000,-19.883048748349335,47.60762499243746,1.5,-1.1789521432966708,-0.3639367447548622,0.0
820.0,ue_001,-59.39567788154818,-52.388717674915775,1.5,-0.42962435098770585,-1.4333289109948026,0.0
820.0,ue_002,-27.39567788154818,46.765007817186415,1.5,-2.650290030385687,-2.1036534103920674,0.0
820.0,ue_003,-13.49139165671946,48.69473771052694,1.5,-2.0306101782813055,-1.4618823134919097,0.0
820.0,ue_004,-101.48516039968113,22.765007817186415,1.5,0.33436129920623897,-0.7522578028328297,0.0
820.0,ue_005,76.9159490362422,46.45338089939604,1.5,-0.8313165399095027,0.8313165399095013,0.0
820.0,ue_006,-47.80943878284957,-29.648753084114976,1.5,-0.010726579686881621,-1.1390271996188468,0.0
820.0,ue_007,20.60432211845182,-1.2349921828135848,1.5,0.0,0.0,0.0
820.0,ue_008,-34.03277116526979,-79.27657690280337,1.5,-0.6714948292861493,-0.9648978308015245,0.0
820.0,ue_009,-8.88202619487814,44.84450485557402,1.5,-0.47680913919427326,1.372334381814109,0.0
825.0,ue_000,-19.43442881933879,42.26325835939497,1.5,0.08972398580210879,-1.068873326608498,0.0
825.0,ue_001,-59.39567788154818,-57.234992182813585,1.5,0.0,-0.9692549015795621,0.0
825.0,ue_002,-27.39567788154818,46.765007817186415,1.5,0.0,0.0,0.0
825.0,ue_003,-13.27102648337216,40.15158963294737,1.5,0.04407303466946004,-1.7086296155159133,0.0
825.0,ue_004,-107.39567788154818,21.872182923235677,1.5,-1.1821034963734092,-0.17856497879014768,0.0
825.0,ue_005,82.20172036550431,46.765007817186415,1.5,1.0571542658524238,0.06232538355807549,0.0
825.0,ue_006,-51.19181180062923,-17.438858263732534,1.5,-0.6764746035559327,2.441978964076488,0.0
825.0,ue_007,20.60432211845182,-1.2349921828135848,1.5,0.0,0.0,0.0
825.0,ue_008,-33.27894931232076,-79.11826361358617,1.5,0.15076437058980616,0.03166265784344091,0.0
825.0,ue_009,-10.44422939843708,51.42701762256779,1.5,-0.3124406407117881,1.316502553398753,0.0
830.0,ue_000,-19.43442881933879,42.26325835939497,1.5,0.0,0.0,0.0
830.0,ue_001,-59.39567788154818,-57.234992182813585,1.5,0.0,0.0,0.0
830.0,ue_002,-27.39567788154818,46.765007817186415,1.5,0.0,0.0,0.0
830.0,ue_003,-33.84591834704106,46.765007817186415,1.5,-4.114978372733779,1.322683636847809,0.0
830.0,ue_004,-106.58837828596275,14.765007817186415,1.5,0.16145991911708676,-1.4214350212098523,0.0
830.0,ue_005,87.13472981799308,46.765007817186415,1.5,0.9866018904977523,0.0,0.0
830.0,ue_006,-48.40890044167558,-22.24821474294098,1.5,0.5565822717907309,-0.9618712958416893,0.0
830.0,ue_007,16.941588081894434,-4.897726219370971,1.5,-0.732546807311477,-0.7325468073114771,0.0
830.0,ue_008,-29.646887826480544,-75.48620212774594,1.5,0.7264122971680436,0.726412297168045,0.0
830.0,ue_009,-16.22663704453711,51.28721323987889,1.5,-1.156481529220006,-0.027960876537780167,0.0
835.0,ue_000,-19.43442881933879,42.26325835939497,1.5,0.0,0.0,0.0
835.0,ue_001,-59.39567788154818,-57.234992182813585,1.5,0.0,0.0,0.0
835.0,ue_002,-27.39567788154818,46.765007817186415,1.5,0.0,0.0,0.0
835.0,ue_003,-35.39567788154818,46.765007817186415,1.5,-0.30995190690142493,0.0,0.0
835.0,ue_004,-99.10184940030061,15.058836298433985,1.5,1.4973057771324279,0.05876569624951387,0.0
835.0,ue_005,91.89233380313013,46.765007817186415,1.5,0.9515207970274104,0.0,0.0
835.0,ue_006,-47.675355573534034,-25.14775864314288,1.5,0.14670897362830856,-0.5799087800403797,0.0
835.0,ue_007,12.673027781582128,-9.166286519683275,1.5,-0.8537120600624611,-0.8537120600624609,0.0
835.0,ue_008,-30.162339152743247,-74.26172456385696,1.5,-0.10309026525254054,0.2448955127777964,0.0
835.0,ue_009,-10.393405422737764,46.571308584449085,1.5,1.1666463243598693,-0.9431809310859606,0.0
840.0,ue_000,-13.037339322443628,45.27113225560929,1.5,1.2794178993790326,0.6015747792428641,0.0
840.0,ue_001,-64.44239946700566,-52.18827059735611,1.5,-1.0093443170914953,1.0093443170914953,0.0
840.0,ue_002,-31.138020044016667,33.857614434530994,1.5,-0.7484684324936971,-2.581478676531084,0.0
840.0,ue_003,-35.39567788154818,46.765007817186415,1.5,0.0,0.0,0.0
840.0,ue_004,-94.61421015331715,19.546475545417447,1.5,0.8975278493966925,0.8975278493966925,0.0
840.0,ue_005,92.60432211845182,46.765007817186415,1.5,0.14239766306433807,0.0,0.0
840.0,ue_006,-47.675355573534034,-25.14775864314288,1.5,0.0,0.0,0.0
840.0,ue_007,8.927651748208465,-4.974739868400438,1.5,-0.7490752066747326,0.8383093302565674,0.0
840.0,ue_008,-33.19272880158204,-78.06948636516606,1.5,-0.6060779297677591,-0.7615523602618197,0.0
840.0,ue_009,-9.141364075717402,41.801060723354446,1.5,0.25040826940407257,-0.9540495722189277,0.0
845.0,ue_000,-25.522455560349098,44.21948090596094,1.5,-2.497023247581094,-0.2103302699296691,0.0
845.0,ue_001,-63.51511343261079,-49.234992182813585,1.5,0.18545720687897357,0.5906556829085048,0.0
845.0,ue_002,-16.88413788168691,51.81877300981432,1.5,2.8507764324659512,3.5922317150566654,0.0
845.0,ue_003,-35.39567788154818,46.765007817186415,1.5,0.0,0.0,0.0
845.0,ue_004,-90.3725333746297,23.788152324104892,1.5,0.8483353557374897,0.8483353557374891,0.0
