x_m,y_m
-30.675297018839046,-74.45208774879575
-14.6397865092149,-40.91164428461343
nan,nan
-20.54767911415547,46.523149757646024
-19.972655201680027,48.67509816586971
nan,nan
-20.54767911415547,46.523149757646024
-20.358000229578465,44.28958357684314
nan,nan
-19.972655201680027,48.67509816586971
-18.70076157618314,50.511228585615754
nan,nan
-18.70076157618314,50.511228585615754
-16.88413788168691,51.81877300981432
nan,nan
-16.88413788168691,51.81877300981432
-14.731412898050621,52.42890556156635
nan,nan
-14.731412898050621,52.42890556156635
-12.501338556525297,52.28353150933981
nan,nan
-12.501338556525297,52.28353150933981
-10.09601899876725,51.40583513211459
nan,nan
-10.09601899876725,51.40583513211459
-8.954720064648427,50.06000768393278
nan,nan
-10.09601899876725,51.40583513211459
-9.814251594245434,54.9006470059976
nan,nan
-8.954720064648427,50.06000768393278
-7.942931806086563,48.33480917289853
nan,nan
-7.942931806086563,48.33480917289853
-7.5106491898186505,46.38161029946059
nan,nan
-7.5106491898186505,46.38161029946059
-7.6806074262131006,44.37813376635313
nan,nan
-7.6806074262131006,44.37813376635313
-8.454839314566925,42.53566562477499
nan,nan
-8.454839314566925,42.53566562477499
-9.757757092243992,41.010631926357746
nan,nan
-9.757757092243992,41.010631926357746
-11.457603352027945,39.948877670802176
nan,nan
-11.457603352027945,39.948877670802176
-13.632319037569687,39.438624454662204
nan,nan
-11.457603352027945,39.948877670802176
-13.683109930367209,33.78849352803081
nan,nan
-13.632319037569687,39.438624454662204
-15.863361304160208,39.68408186361194
nan,nan
-15.863361304160208,39.68408186361194
-17.870203949860297,40.66570477373898
nan,nan
-17.870203949860297,40.66570477373898
-19.43442881933879,42.26325835939497
nan,nan
-19.43442881933879,42.26325835939497
-20.358000229578465,44.28958357684314
nan,nan
20.57936958631035,-36.66925533674657
11.942444447544403,-56.815264810808
nan,nan
-13.683109930367209,33.78849352803081
-15.89169809478335,31.698684819042683
nan,nan
-15.89169809478335,31.698684819042683
-15.758406991371885,28.041044641286135
nan,nan
-15.89169809478335,31.698684819042683
-19.658026855438948,34.175891754217446
nan,nan
-15.758406991371885,28.041044641286135
-14.637172189773992,25.138034929521382
nan,nan
-14.637172189773992,25.138034929521382
-13.609390370780602,22.47879630047828
nan,nan
-13.609390370780602,22.47879630047828
-12.837040446465835,20.873629027046263
nan,nan
-19.658026855438948,34.175891754217446
-24.84312343795318,38.42999663203955
nan,nan
-24.84312343795318,38.42999663203955
-29.646701822639443,40.90835948847234
nan,nan
-29.646701822639443,40.90835948847234
-34.87049352575559,41.1695401519537
nan,nan
-29.646701822639443,40.90835948847234
-47.295626689330675,10.455304869450629
nan,nan
-34.87049352575559,41.1695401519537
-41.72472872061189,37.52258527651429
nan,nan
-41.72472872061189,37.52258527651429
-51.450177121325396,39.47544744517654
nan,nan
-51.450177121325396,39.47544744517654
-57.45102905575186,44.0220219809562
nan,nan
-57.45102905575186,44.0220219809562
-62.912505730986595,47.13913209736347
nan,nan
-108.87297626864165,-25.95792745705694
-91.38334550336003,-65.72676080837846
nan,nan
-81.43160330655519,52.5441620182246
-89.3860683394596,60.56411283556372
nan,nan
-2.796028630924411,67.72433150094002
-7.051515152095817,61.31086989492178
nan,nan
-7.051515152095817,61.31086989492178
-9.814251594245434,54.9006470059976
nan,nan
