time_s,worst_user_sinr_db
2370.0,-43.07309163416995
2375.0,-24.053253889231996
2380.0,-14.497072644783266
2385.0,-34.33445241306692
2390.0,-20.095105695459633
2395.0,-26.660360747121853
2400.0,15.760601777578675
2405.0,14.886950027948016
2410.0,15.810337954862677
2415.0,12.041949956331257
2420.0,12.884175177698351
2425.0,11.810037759847937
2430.0,14.567684671921892
2435.0,17.14759168809079
2440.0,17.068801294651003
2445.0,15.826701619681744
2450.0,15.945179330341798
2455.0,15.905249961446499
2460.0,17.52175693942253
2465.0,17.341374227691958
2470.0,16.046886718162753
2475.0,15.882395675533452
2480.0,15.936147260498675
2485.0,15.638519582151822
2490.0,14.805152546581342
2495.0,18.26772656765185
2500.0,18.759545376707084
2505.0,18.621873412608952
2510.0,19.028626928923686
2515.0,18.83737670480945
2520.0,6.205886152833014
2525.0,8.89462125171925
2530.0,14.106543377441781
2535.0,14.034303225135321
2540.0,13.299032238578155
2545.0,13.044019641882883
2550.0,10.772698021143114
2555.0,14.038843319071258
2560.0,7.730065213668576
2565.0,13.145330018808634
2570.0,13.894698758427118
2575.0,8.388992567633526
2580.0,23.76434837206729
2585.0,16.12455106337521
2590.0,22.492821411198534
2595.0,28.13672484682793
2600.0,30.40862614645071
2605.0,30.976104340418004
2610.0,29.221674260086196
2615.0,27.8754804084266
2620.0,27.998837547935747
2625.0,28.17034350106082
2630.0,27.79063055450965
2635.0,25.52189323245631
2640.0,26.90165509049418
2645.0,20.677256487115606
2650.0,19.441016991560026
2655.0,17.612479502965826
2660.0,26.157826733091156
2665.0,23.441231156278427
2670.0,16.406645194370093
2675.0,7.910895531231123
2680.0,-8.446548744552096
2685.0,-8.525738066205584
2690.0,-8.422715946813376
2695.0,-7.794459444351713
2700.0,-23.14998327321195
2705.0,-22.83761908167589
2710.0,-46.40970655650767
2715.0,-24.525345453577984
2720.0,-45.9313008440033
2725.0,-46.30761812848752
2730.0,-47.90868399035807
2735.0,-46.42190007860126
2740.0,-50.81243396815047
2745.0,-49.46904636357816
2750.0,-48.62175805542872
2755.0,-47.43539467156229
2760.0,8.290905263933706
2765.0,8.271994132691349
2770.0,6.806204355798425
2775.0,-40.59386104105666
2780.0,-42.27730151431412
2785.0,5.304543005510654
2790.0,4.928887486688025
2795.0,-46.13203312428534
2800.0,-45.81494798972589
2805.0,-61.62058771281768
2810.0,-120.0
2815.0,-120.0
2820.0,-120.0
2825.0,-120.0
2830.0,-120.0
2835.0,-120.0
2840.0,-120.0
2845.0,-120.0
2850.0,-120.0
2855.0,-120.0
2860.0,-120.0
2865.0,-120.0
2870.0,-120.0
2875.0,-45.47729285713145
2880.0,-29.529583911626297
2885.0,-28.680867835582006
2890.0,-29.254644691771787
2895.0,-120.0
2900.0,-120.0
2905.0,-14.518777985734705
2910.0,-31.021022848931693
2915.0,-15.101436877281992
2920.0,-10.252474214019307
2925.0,-17.55509519636575
2930.0,-14.225798728735537
2935.0,-9.276399500081606
2940.0,-9.020545471595604
2945.0,-9.571210202608157
2950.0,5.222991100665468
2955.0,-12.651973117006051
2960.0,-14.154357225482032
2965.0,-15.175546397196495
2970.0,-13.748812788581994
2975.0,-36.43270108002745
2980.0,-35.47468996498158
2985.0,-17.825136404328465
2990.0,-17.171714776275387
2995.0,-17.563950027970137
3000.0,-48.646166965029366
3005.0,-120.0
3010.0,-120.0
3015.0,-120.0
3020.0,-120.0
3025.0,-120.0
3030.0,-18.336862451132877
3035.0,-18.40296666175354
3040.0,0.9326100249358165
3045.0,0.2503293455794573
3050.0,-120.0
3055.0,-120.0
3060.0,0.4033193093746051
3065.0,0.2699632067224571
3070.0,-16.77903594060272
3075.0,-45.264076844926684
3080.0,4.578221667577266
3085.0,4.591395357291147
3090.0,-38.86867540416634
3095.0,-25.497226439444315
3100.0,-15.895259785835549
3105.0,-48.22215842838827
3110.0,-53.14315029871249
3115.0,-55.985173321132955
3120.0,-47.80733413140823
3125.0,6.233027467628853
3130.0,5.866102856988951
3135.0,3.1048729691889045
3140.0,-17.396173219985176
3145.0,-16.945729700255107
3150.0,-44.94296117151809
3155.0,3.2851550954523856
3160.0,3.5116330073596624
3165.0,-48.517791930863254
3170.0,-48.22679041041827
3175.0,-51.004617538638485
3180.0,-52.16306281568873
3185.0,-3.684476723304159
3190.0,1.096790311649084
3195.0,-49.88810184468842
3200.0,-50.90437828739926
3205.0,-46.726832942940646
3210.0,-45.96205413182551
3215.0,-47.650890190131214
3220.0,-46.14503928498817
3225.0,-44.81785141310955
3230.0,3.67005150863293
3235.0,-41.69025102418696
3240.0,5.75870734854154
3245.0,8.691186866971572
3250.0,-27.79919156136268
3255.0,-33.848748330652235
3260.0,-30.06318974200035
3265.0,-29.46863182288389
3270.0,-15.312581658118102
3275.0,-44.54746453862508
3280.0,-45.44849818140068
3285.0,-45.19520865793791
3290.0,-46.83934987589488
3295.0,-2.2192831208897017
3300.0,-50.16482900441411
3305.0,-0.42067017392478007
3310.0,-40.69083622697584
3315.0,0.6027875593475905
3320.0,-1.473642819604629
3325.0,-1.278982181327858
3330.0,10.326105317731304
3335.0,10.206369060242391
3340.0,10.714681934710267
3345.0,10.108094409835203
3350.0,11.65995550408612
3355.0,-0.5559779163341115
3360.0,10.334882078050892
3365.0,9.544170794900891
3370.0,11.018361350080184
3375.0,11.60263809003585
3380.0,11.673650022405884
3385.0,11.3942771545043
3390.0,11.17596519414877
3395.0,10.64172836515787
3400.0,-4.354594261362631
3405.0,-0.7756447530329211
3410.0,-4.615128261067947
3415.0,9.459996157416366
3420.0,9.664286651902124
3425.0,-20.139762969955658
3430.0,28.520994927465914
3435.0,24.889744671070506
3440.0,19.465427967256353
3445.0,19.94735303485083
3450.0,19.95815047687621
3455.0,25.44526482876099
3460.0,24.48651723293176
3465.0,23.82707142570699
3470.0,23.594259419561425
3475.0,23.360756517969882
3480.0,22.56942288442831
