time_s,esr_bps_hz,window_mean_esr_bps_hz
1305.0,178.57643681301883,173.68646686722093
1310.0,182.66355067952318,173.68646686722093
1315.0,166.57937882824248,173.68646686722093
1320.0,159.25607079446874,164.72709757871004
1325.0,166.46129452859304,164.72709757871004
1330.0,163.80630851485515,164.72709757871004
1335.0,160.1222792672098,164.72709757871004
1340.0,161.92105181031667,164.72709757871004
1345.0,158.7596464862317,164.72709757871004
1350.0,163.9748938821247,164.72709757871004
1355.0,170.85241664173242,164.72709757871004
1360.0,167.07531629812476,164.72709757871004
1365.0,166.09722074187871,164.72709757871004
1370.0,174.12594333773893,164.72709757871004
1375.0,164.2727286412457,164.72709757871004
1380.0,134.76262784719555,145.69664254707922
1385.0,147.3198615918708,145.69664254707922
1390.0,149.72148654283427,145.69664254707922
1395.0,156.44119777884694,145.69664254707922
1400.0,159.2256923529253,145.69664254707922
1405.0,150.02235507052796,145.69664254707922
1410.0,151.86651785257226,145.69664254707922
1415.0,150.36128906611276,145.69664254707922
1420.0,146.10150762739343,145.69664254707922
1425.0,143.73899752493392,145.69664254707922
1430.0,136.29390229747597,145.69664254707922
1435.0,122.50427501226153,145.69664254707922
1440.0,145.21525217432128,147.69776659323216
1445.0,143.81840792532876,147.69776659323216
1450.0,151.28195358797183,147.69776659323216
1455.0,151.0235049592548,147.69776659323216
1460.0,150.69105598762067,147.69776659323216
1465.0,148.14247493433038,147.69776659323216
1470.0,149.87828837436777,147.69776659323216
1475.0,153.51771749485536,147.69776659323216
1480.0,153.7064554365877,147.69776659323216
1485.0,152.42592600584658,147.69776659323216
1490.0,139.1721372315222,147.69776659323216
1495.0,133.5000250067786,147.69776659323216
1500.0,132.47045834693492,148.02540989548302
1505.0,131.61634094716587,148.02540989548302
1510.0,150.65226407813068,148.02540989548302
1515.0,153.19863165333868,148.02540989548302
1520.0,154.8646011435618,148.02540989548302
1525.0,153.6010933264978,148.02540989548302
1530.0,157.38413632844512,148.02540989548302
1535.0,149.82511310102313,148.02540989548302
1540.0,151.53946141871324,148.02540989548302
1545.0,148.03854965260385,148.02540989548302
1550.0,148.07696948628256,148.02540989548302
1555.0,145.0372992630985,148.02540989548302
1560.0,131.65880965373503,127.72732152932566
1565.0,123.95421820875015,127.72732152932566
1570.0,126.62558941428485,127.72732152932566
1575.0,124.47944552413675,127.72732152932566
1580.0,118.82384487499718,127.72732152932566
1585.0,131.43820922079124,127.72732152932566
1590.0,134.70193492906114,127.72732152932566
1595.0,133.87714509643405,127.72732152932566
1600.0,133.06533816416612,127.72732152932566
1605.0,125.2520271987679,127.72732152932566
1610.0,121.19033465243999,127.72732152932566
1615.0,127.66096141434332,127.72732152932566
1620.0,136.88328206419413,131.2413297559843
1625.0,127.31422021144466,131.2413297559843
1630.0,132.45775543474429,131.2413297559843
1635.0,138.24851518002384,131.2413297559843
1640.0,132.84269017419825,131.2413297559843
1645.0,128.04121783410085,131.2413297559843
1650.0,129.53683984556145,131.2413297559843
1655.0,127.44845800811214,131.2413297559843
1660.0,129.37727235256625,131.2413297559843
1665.0,129.6806117073009,131.2413297559843
1670.0,126.23627107050623,131.2413297559843
1675.0,136.82882318905905,131.2413297559843
1680.0,123.89227858441575,117.71490253918903
1685.0,121.18257395489373,117.71490253918903
1690.0,115.3202686963587,117.71490253918903
1695.0,115.70662672438854,117.71490253918903
1700.0,109.46603087429261,117.71490253918903
1705.0,89.32314938689524,117.71490253918903
1710.0,112.9037752392084,117.71490253918903
1715.0,116.34713229052913,117.71490253918903
1720.0,114.78065756076047,117.71490253918903
1725.0,117.18130819049607,117.71490253918903
1730.0,132.54357732968927,117.71490253918903
1735.0,143.93145163834043,117.71490253918903
1740.0,126.65508926483125,118.1740721783085
1745.0,124.92763848944779,118.1740721783085
1750.0,93.31892942772694,118.1740721783085
1755.0,114.40274964895258,118.1740721783085
1760.0,121.58803348331314,118.1740721783085
1765.0,129.23768163352477,118.1740721783085
1770.0,114.26687159351877,118.1740721783085
1775.0,123.42735959415015,118.1740721783085
1780.0,118.11509125266245,118.1740721783085
1785.0,121.41451942788143,118.1740721783085
1790.0,115.11338466747473,118.1740721783085
1795.0,115.62151765621799,118.1740721783085
1800.0,110.53546385136977,112.50822841180126
1805.0,112.90307371964136,112.50822841180126
1810.0,116.83073817691059,112.50822841180126
1815.0,110.54383297268873,112.50822841180126
1820.0,116.54931234159419,112.50822841180126
1825.0,126.9269352158382,112.50822841180126
1830.0,115.88160906271251,112.50822841180126
1835.0,106.94360761341358,112.50822841180126
1840.0,108.99236990710233,112.50822841180126
1845.0,117.10774527999956,112.50822841180126
1850.0,101.58198822392089,112.50822841180126
1855.0,105.30206457642322,112.50822841180126
1860.0,119.36419845055734,128.83986146690947
1865.0,121.74879173184128,128.83986146690947
1870.0,136.25225197968385,128.83986146690947
1875.0,114.74628609638442,128.83986146690947
1880.0,123.96048427305469,128.83986146690947
1885.0,125.29922075610881,128.83986146690947
1890.0,129.81184371650193,128.83986146690947
1895.0,129.55285286426724,128.83986146690947
1900.0,139.97562017708725,128.83986146690947
1905.0,134.8145376854779,128.83986146690947
1910.0,138.2771741594174,128.83986146690947
1915.0,132.27507571253125,128.83986146690947
1920.0,133.27732071783308,138.27586397880359
1925.0,140.01557291010513,138.27586397880359
1930.0,131.52505911233447,138.27586397880359
1935.0,135.0167433993765,138.27586397880359
1940.0,146.40934322218138,138.27586397880359
1945.0,140.79313986640034,138.27586397880359
1950.0,134.72035496435123,138.27586397880359
1955.0,128.58013725208914,138.27586397880359
1960.0,133.64402532931817,138.27586397880359
1965.0,145.7905651203785,138.27586397880359
1970.0,146.50301219218682,138.27586397880359
1975.0,143.03509365908835,138.27586397880359
1980.0,133.5529811402544,136.90567334723053
1985.0,135.89759344320217,136.90567334723053
1990.0,148.2118148506289,136.90567334723053
1995.0,146.48653094373407,136.90567334723053
2000.0,137.4285625095724,136.90567334723053
2005.0,132.66558700920876,136.90567334723053
2010.0,134.65081955866376,136.90567334723053
2015.0,145.63586533218194,136.90567334723053
2020.0,134.47849809156833,136.90567334723053
2025.0,129.05599413918193,136.90567334723053
2030.0,130.81914794547825,136.90567334723053
2035.0,133.98468520309135,136.90567334723053
2040.0,135.50284962348334,126.61481343445946
2045.0,131.66784740513486,126.61481343445946
2050.0,123.34105108748648,126.61481343445946
2055.0,117.5292078490493,126.61481343445946
2060.0,122.76321146913281,126.61481343445946
2065.0,132.43017677256012,126.61481343445946
2070.0,131.12600373646842,126.61481343445946
2075.0,125.31739104634424,126.61481343445946
2080.0,122.84425934442571,126.61481343445946
2085.0,128.17303600832338,126.61481343445946
2090.0,130.98162232324862,126.61481343445946
2095.0,117.70110454785664,126.61481343445946
2100.0,145.4355194499565,154.16611852903813
2105.0,146.72726588086226,154.16611852903813
2110.0,146.28937583810057,154.16611852903813
2115.0,147.82138268521754,154.16611852903813
2120.0,154.67010602678386,154.16611852903813
2125.0,164.9361637854231,154.16611852903813
2130.0,152.93712636542622,154.16611852903813
2135.0,151.8917998052972,154.16611852903813
2140.0,154.0936275111306,154.16611852903813
2145.0,163.95479322372873,154.16611852903813
2150.0,168.72549554400683,154.16611852903813
2155.0,152.51076623252396,154.16611852903813
2160.0,133.94145280848264,134.38854250025915
2165.0,136.8285430770187,134.38854250025915
2170.0,136.43721614857128,134.38854250025915
2175.0,129.1191554029773,134.38854250025915
2180.0,132.11410267142642,134.38854250025915
2185.0,125.36141245148039,134.38854250025915
2190.0,128.72092717884894,134.38854250025915
2195.0,134.64982345474812,134.38854250025915
2200.0,144.57679604417115,134.38854250025915
2205.0,138.2464763922958,134.38854250025915
2210.0,138.89824089173143,134.38854250025915
2215.0,133.76836348135754,134.38854250025915
2220.0,140.28660264532434,120.35247690904002
2225.0,141.5597759880763,120.35247690904002
2230.0,125.48122123889738,120.35247690904002
2235.0,136.0657052424132,120.35247690904002
2240.0,125.75380767227777,120.35247690904002
2245.0,81.58988800975317,120.35247690904002
2250.0,84.13259214370217,120.35247690904002
2255.0,94.93363128689286,120.35247690904002
2260.0,132.65268556724544,120.35247690904002
2265.0,128.92512372956503,120.35247690904002
2270.0,127.16218306587442,120.35247690904002
2275.0,125.68650631845826,120.35247690904002
2280.0,107.79131211561642,108.67250572467474
2285.0,104.37360777254506,108.67250572467474
2290.0,101.27427460235322,108.67250572467474
2295.0,112.04888477177235,108.67250572467474
2300.0,111.81756209246133,108.67250572467474
2305.0,110.50703556004463,108.67250572467474
2310.0,111.59474957689429,108.67250572467474
2315.0,105.14654448345064,108.67250572467474
2320.0,104.0139415728824,108.67250572467474
2325.0,103.70155406107193,108.67250572467474
2330.0,111.26263599775123,108.67250572467474
2335.0,120.53796608925344,108.67250572467474
2340.0,138.47456841969688,126.47167703177335
2345.0,134.06914066519715,126.47167703177335
2350.0,112.26362823997972,126.47167703177335
2355.0,111.18456970049385,126.47167703177335
2360.0,112.76297839513443,126.47167703177335
2365.0,143.0176892635099,126.47167703177335
2370.0,131.50802848867372,126.47167703177335
2375.0,133.4171456483869,126.47167703177335
2380.0,130.83518797450674,126.47167703177335
2385.0,121.35433268861789,126.47167703177335
2390.0,122.7230486219465,126.47167703177335
2395.0,126.04980627513677,126.47167703177335
2400.0,127.98856925752094,120.45213783427938
2405.0,127.13140731505709,120.45213783427938
2410.0,121.3095766332174,120.45213783427938
2415.0,117.95816581587246,120.45213783427938
2420.0,122.12621742276627,120.45213783427938
2425.0,117.58557658122974,120.45213783427938
2430.0,123.8288889885767,120.45213783427938
2435.0,121.08467387341469,120.45213783427938
2440.0,122.95339349605328,120.45213783427938
2445.0,122.80381683666863,120.45213783427938
2450.0,112.37027836010776,120.45213783427938
2455.0,108.28508943086781,120.45213783427938
2460.0,106.33958040629362,121.91003209917864
2465.0,119.58481423177415,121.91003209917864
2470.0,119.82636736881787,121.91003209917864
2475.0,109.27736134354376,121.91003209917864
2480.0,117.4883354016589,121.91003209917864
2485.0,113.84797747616335,121.91003209917864
2490.0,116.40397208017544,121.91003209917864
2495.0,125.79781590008241,121.91003209917864
2500.0,134.97443673762098,121.91003209917864
2505.0,132.45658703692203,121.91003209917864
2510.0,136.5268147593561,121.91003209917864
2515.0,130.396322447735,121.91003209917864
2520.0,122.52499745763745,115.49968398770682
2525.0,123.94487126730773,115.49968398770682
2530.0,119.76826106405468,115.49968398770682
2535.0,121.63462298108041,115.49968398770682
2540.0,124.02274003556221,115.49968398770682
2545.0,123.05948418851646,115.49968398770682
2550.0,117.06503295894264,115.49968398770682
2555.0,107.40894147168721,115.49968398770682
2560.0,102.85373898552535,115.49968398770682
2565.0,111.02544749379261,115.49968398770682
2570.0,112.79400363941384,115.49968398770682
2575.0,99.89406630896106,115.49968398770682
2580.0,125.52644856293017,130.45753258568988
2585.0,136.22285736802144,130.45753258568988
2590.0,125.95155593522819,130.45753258568988
2595.0,118.09405495010805,130.45753258568988
2600.0,130.39055081768353,130.45753258568988
2605.0,125.7719600781519,130.45753258568988
2610.0,133.87918107676467,130.45753258568988
2615.0,132.25461600145604,130.45753258568988
2620.0,138.1415567550239,130.45753258568988
2625.0,127.49656077286676,130.45753258568988
2630.0,132.68482186936527,130.45753258568988
2635.0,139.0762268406786,130.45753258568988
2640.0,146.53845602058317,151.12156256801973
2645.0,149.30258367908343,151.12156256801973
