time_s,esr_bps_hz,window_mean_esr_bps_hz
3215.0,151.7784945899179,127.49703246145764
3220.0,158.38632625075667,127.49703246145764
3225.0,163.31063547952104,127.49703246145764
3230.0,150.7984867602132,127.49703246145764
3235.0,154.4135086411597,127.49703246145764
3240.0,152.4631267529281,127.49703246145764
3245.0,147.36817374369096,127.49703246145764
3250.0,145.71209157282763,127.49703246145764
3255.0,139.70336044982812,127.49703246145764
3260.0,125.99540783719718,127.49703246145764
3265.0,129.9084893562249,127.49703246145764
3270.0,130.46244150675466,127.49703246145764
3275.0,119.73404237449509,127.49703246145764
3280.0,133.70060639911583,127.49703246145764
3285.0,135.51911727002624,127.49703246145764
3290.0,127.66360669102028,127.49703246145764
3295.0,134.2282431726353,127.49703246145764
3300.0,124.34103449951596,127.49703246145764
3305.0,117.08455277081094,127.49703246145764
3310.0,118.4622732261296,127.49703246145764
3315.0,123.92142391312862,127.49703246145764
3320.0,136.88939078910158,127.49703246145764
3325.0,126.71951565640194,127.49703246145764
3330.0,120.68565629461384,127.49703246145764
3335.0,120.55261119303671,127.49703246145764
3340.0,111.56076757892741,127.49703246145764
3345.0,126.67376917231394,127.49703246145764
3350.0,128.0842986998097,127.49703246145764
3355.0,118.82548211823384,127.49703246145764
3360.0,122.1254735842707,127.49703246145764
3365.0,118.81817763686003,127.49703246145764
