strategy,strategy_label,ap_id,from_window_index,to_window_index,from_start_time_s,to_start_time_s,distance_m,moved,from_source,to_source
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,16,17,960.0,1020.0,34.05534272974146,True,relocated:wall_Blok_H_02_01,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,17,18,1020.0,1080.0,21.78203805128712,True,relocated:wall_building_452650245_13_00,relocated:wall_Blok_G_15_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,18,19,1080.0,1140.0,120.99692362562321,True,relocated:wall_Blok_G_15_00,relocated:wall_building_452653879_12_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,19,20,1140.0,1200.0,135.63902793527345,True,relocated:wall_building_452653879_12_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,20,21,1200.0,1260.0,0.0,False,relocated:wall_Blok_H_02_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,21,22,1260.0,1320.0,59.58153852319008,True,relocated:wall_Blok_H_02_01,relocated:wall_Blok_A_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,22,23,1320.0,1380.0,80.54046440724944,True,relocated:wall_Blok_A_01_01,relocated:wall_Blok_E_05_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,23,24,1380.0,1440.0,136.7249805056726,True,relocated:wall_Blok_E_05_00,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,24,25,1440.0,1500.0,144.8652028842561,True,relocated:wall_Blok_H_02_01,relocated:wall_Blok_E_07_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,25,26,1500.0,1560.0,112.97808100453803,True,relocated:wall_Blok_E_07_01,relocated:wall_Blok_G_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,26,27,1560.0,1620.0,22.519729830757576,True,relocated:wall_Blok_G_00_00,relocated:wall_Blok_H_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,27,28,1620.0,1680.0,13.336732328129726,True,relocated:wall_Blok_H_00_00,relocated:wall_Blok_H_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,28,29,1680.0,1740.0,25.20389948103647,True,relocated:wall_Blok_H_01_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,29,30,1740.0,1800.0,26.45120185940471,True,relocated:wall_Blok_H_02_01,relocated:wall_Blok_H_07_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,30,31,1800.0,1860.0,0.0,False,relocated:wall_Blok_H_07_00,relocated:wall_Blok_H_07_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,31,32,1860.0,1920.0,0.0,False,relocated:wall_Blok_H_07_00,relocated:wall_Blok_H_07_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,32,33,1920.0,1980.0,147.36494128051618,True,relocated:wall_Blok_H_07_00,relocated:wall_Blok_D_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,33,34,1980.0,2040.0,0.0,False,relocated:wall_Blok_D_02_01,relocated:wall_Blok_D_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,34,35,2040.0,2100.0,116.11643669606167,True,relocated:wall_Blok_D_02_01,relocated:wall_Blok_H_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,35,36,2100.0,2160.0,19.21030733819288,True,relocated:wall_Blok_H_00_00,relocated:wall_Blok_H_08_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,36,37,2160.0,2220.0,0.0,False,relocated:wall_Blok_H_08_00,relocated:wall_Blok_H_08_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,37,38,2220.0,2280.0,104.29936599515392,True,relocated:wall_Blok_H_08_00,relocated:wall_Blok_P_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,38,39,2280.0,2340.0,0.0,False,relocated:wall_Blok_P_00_00,relocated:wall_Blok_P_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,39,40,2340.0,2400.0,147.00471403662215,True,relocated:wall_Blok_P_00_00,relocated:wall_Blok_D_02_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,40,41,2400.0,2460.0,0.0,False,relocated:wall_Blok_D_02_00,relocated:wall_Blok_D_02_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,41,42,2460.0,2520.0,112.0001363240504,True,relocated:wall_Blok_D_02_00,relocated:wall_Blok_M_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,42,43,2520.0,2580.0,41.135792126147145,True,relocated:wall_Blok_M_00_00,relocated:wall_Blok_E_05_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,43,44,2580.0,2640.0,59.660556871813604,True,relocated:wall_Blok_E_05_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,44,45,2640.0,2700.0,27.750926636642948,True,relocated:wall_Blok_L_1_00_00,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,45,46,2700.0,2760.0,0.0,False,relocated:wall_building_452653880_00_00,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,46,47,2760.0,2820.0,17.58798788286884,True,relocated:wall_building_452653880_00_00,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,47,48,2820.0,2880.0,47.417359641125934,True,relocated:wall_building_452653890_01_01,relocated:wall_Blok_M_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,48,49,2880.0,2940.0,0.0,False,relocated:wall_Blok_M_00_00,relocated:wall_Blok_M_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,49,50,2940.0,3000.0,0.0,False,relocated:wall_Blok_M_00_00,relocated:wall_Blok_M_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,50,51,3000.0,3060.0,0.0,False,relocated:wall_Blok_M_00_00,relocated:wall_Blok_M_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,51,52,3060.0,3120.0,18.661729773224874,True,relocated:wall_Blok_M_00_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,52,53,3120.0,3180.0,0.0,False,relocated:wall_Blok_L_1_00_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,53,54,3180.0,3240.0,0.0,False,relocated:wall_Blok_L_1_00_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,54,55,3240.0,3300.0,0.0,False,relocated:wall_Blok_L_1_00_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,55,56,3300.0,3360.0,0.0,False,relocated:wall_Blok_L_1_00_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,56,57,3360.0,3420.0,0.0,False,relocated:wall_Blok_L_1_00_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,57,58,3420.0,3480.0,18.661729773224874,True,relocated:wall_Blok_L_1_00_00,relocated:wall_Blok_M_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,58,59,3480.0,3540.0,18.661729773224874,True,relocated:wall_Blok_M_00_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_01,59,60,3540.0,3600.0,0.0,False,relocated:wall_Blok_L_1_00_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,0,1,0.0,60.0,170.52847335825118,True,relocated:wall_building_452653880_00_00,relocated:wall_Blok_H_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,1,2,60.0,120.0,25.20389948103647,True,relocated:wall_Blok_H_01_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,2,3,120.0,180.0,31.38044040853233,True,relocated:wall_Blok_H_02_01,relocated:wall_Blok_H_05_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,3,4,180.0,240.0,21.669587647776083,True,relocated:wall_Blok_H_05_01,relocated:wall_Blok_H_04_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,4,5,240.0,300.0,21.669587647776083,True,relocated:wall_Blok_H_04_01,relocated:wall_Blok_H_05_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,5,6,300.0,360.0,80.10817906247165,True,relocated:wall_Blok_H_05_01,relocated:wall_Blok_A_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,6,7,360.0,420.0,59.58153852319008,True,relocated:wall_Blok_A_01_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,7,8,420.0,480.0,33.4033213894547,True,relocated:wall_Blok_H_02_01,relocated:wall_Blok_G_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,8,9,480.0,540.0,26.293401951703935,True,relocated:wall_Blok_G_02_01,relocated:wall_Blok_H_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,9,10,540.0,600.0,0.0,False,relocated:wall_Blok_H_01_01,relocated:wall_Blok_H_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,10,11,600.0,660.0,0.0,False,relocated:wall_Blok_H_01_01,relocated:wall_Blok_H_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,11,12,660.0,720.0,26.293401951703935,True,relocated:wall_Blok_H_01_01,relocated:wall_Blok_G_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,12,13,720.0,780.0,20.53705768459149,True,relocated:wall_Blok_G_02_01,relocated:wall_Blok_G_16_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,13,14,780.0,840.0,33.25669472925757,True,relocated:wall_Blok_G_16_01,relocated:wall_Blok_G_12_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,14,15,840.0,900.0,37.01777734974242,True,relocated:wall_Blok_G_12_01,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,15,16,900.0,960.0,46.981109392076874,True,relocated:wall_building_452650245_13_00,relocated:wall_Blok_H_05_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,16,17,960.0,1020.0,21.669587647776083,True,relocated:wall_Blok_H_05_01,relocated:wall_Blok_H_04_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,17,18,1020.0,1080.0,21.5035371859538,True,relocated:wall_Blok_H_04_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,18,19,1080.0,1140.0,0.0,False,relocated:wall_Blok_H_02_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,19,20,1140.0,1200.0,26.120279251826933,True,relocated:wall_Blok_H_02_01,relocated:wall_Blok_H_08_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,20,21,1200.0,1260.0,0.0,False,relocated:wall_Blok_H_08_00,relocated:wall_Blok_H_08_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,21,22,1260.0,1320.0,71.59607875774273,True,relocated:wall_Blok_H_08_00,relocated:wall_Blok_A_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,22,23,1320.0,1380.0,68.30535577545086,True,relocated:wall_Blok_A_02_01,relocated:wall_Blok_E_07_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,23,24,1380.0,1440.0,162.32148031336342,True,relocated:wall_Blok_E_07_01,relocated:wall_Blok_H_05_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,24,25,1440.0,1500.0,161.82827505189994,True,relocated:wall_Blok_H_05_01,relocated:wall_Blok_E_07_02
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,25,26,1500.0,1560.0,90.11813459841036,True,relocated:wall_Blok_E_07_02,relocated:wall_Blok_A_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,26,27,1560.0,1620.0,12.598753481848869,True,relocated:wall_Blok_A_01_01,relocated:wall_Blok_A_00_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,27,28,1620.0,1680.0,20.012444261122056,True,relocated:wall_Blok_A_00_01,relocated:wall_Blok_G_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,28,29,1680.0,1740.0,74.19695297402393,True,relocated:wall_Blok_G_00_00,relocated:wall_Blok_P_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,29,30,1740.0,1800.0,73.36360359353094,True,relocated:wall_Blok_P_00_00,relocated:wall_Blok_G_16_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,30,31,1800.0,1860.0,0.0,False,relocated:wall_Blok_G_16_01,relocated:wall_Blok_G_16_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,31,32,1860.0,1920.0,0.0,False,relocated:wall_Blok_G_16_01,relocated:wall_Blok_G_16_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,32,33,1920.0,1980.0,51.2966413263931,True,relocated:wall_Blok_G_16_01,relocated:wall_Blok_A_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,33,34,1980.0,2040.0,88.54616442903254,True,relocated:wall_Blok_A_01_01,relocated:wall_Blok_D_02_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,34,35,2040.0,2100.0,159.78689047527413,True,relocated:wall_Blok_D_02_00,relocated:wall_building_452653879_12_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,35,36,2100.0,2160.0,135.63902793527345,True,relocated:wall_building_452653879_12_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,36,37,2160.0,2220.0,0.0,False,relocated:wall_Blok_H_02_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,37,38,2220.0,2280.0,140.4617117189865,True,relocated:wall_Blok_H_02_01,relocated:wall_building_452653879_09_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,38,39,2280.0,2340.0,27.725303547485677,True,relocated:wall_building_452653879_09_00,relocated:wall_building_452653879_12_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,39,40,2340.0,2400.0,107.71888750025781,True,relocated:wall_building_452653879_12_01,relocated:wall_Blok_E_06_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,40,41,2400.0,2460.0,46.81059394378105,True,relocated:wall_Blok_E_06_00,relocated:wall_Blok_E_07_02
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,41,42,2460.0,2520.0,148.1235473626088,True,relocated:wall_Blok_E_07_02,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,42,43,2520.0,2580.0,27.750926636642948,True,relocated:wall_building_452653880_00_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,43,44,2580.0,2640.0,51.92329773639792,True,relocated:wall_Blok_L_1_00_00,relocated:wall_building_452653907_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,44,45,2640.0,2700.0,0.0,False,relocated:wall_building_452653907_00_00,relocated:wall_building_452653907_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,45,46,2700.0,2760.0,0.0,False,relocated:wall_building_452653907_00_00,relocated:wall_building_452653907_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,46,47,2760.0,2820.0,0.0,False,relocated:wall_building_452653907_00_00,relocated:wall_building_452653907_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,47,48,2820.0,2880.0,51.92329773639792,True,relocated:wall_building_452653907_00_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,48,49,2880.0,2940.0,30.872046412770743,True,relocated:wall_Blok_L_1_00_00,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,49,50,2940.0,3000.0,0.0,False,relocated:wall_building_452653890_01_01,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,50,51,3000.0,3060.0,30.872046412770743,True,relocated:wall_building_452653890_01_01,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,51,52,3060.0,3120.0,27.750926636642948,True,relocated:wall_Blok_L_1_00_00,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,52,53,3120.0,3180.0,20.65299926536806,True,relocated:wall_building_452653880_00_00,relocated:wall_building_452653890_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,53,54,3180.0,3240.0,20.65299926536806,True,relocated:wall_building_452653890_00_00,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,54,55,3240.0,3300.0,0.0,False,relocated:wall_building_452653880_00_00,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,55,56,3300.0,3360.0,0.0,False,relocated:wall_building_452653880_00_00,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,56,57,3360.0,3420.0,0.0,False,relocated:wall_building_452653880_00_00,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,57,58,3420.0,3480.0,27.750926636642948,True,relocated:wall_building_452653880_00_00,relocated:wall_Blok_L_1_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,58,59,3480.0,3540.0,27.750926636642948,True,relocated:wall_Blok_L_1_00_00,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_02,59,60,3540.0,3600.0,0.0,False,relocated:wall_building_452653880_00_00,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,0,1,0.0,60.0,180.89618692493798,True,relocated:wall_building_452653888_00_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,1,2,60.0,120.0,12.184261459705171,True,relocated:wall_building_452650245_13_00,relocated:wall_building_452650244_11_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,2,3,120.0,180.0,12.184261459705171,True,relocated:wall_building_452650244_11_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,3,4,180.0,240.0,15.053970468659122,True,relocated:wall_building_452650245_13_00,relocated:wall_building_452650245_03_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,4,5,240.0,300.0,15.053970468659122,True,relocated:wall_building_452650245_03_01,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,5,6,300.0,360.0,0.0,False,relocated:wall_building_452650245_13_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,6,7,360.0,420.0,12.184261459705171,True,relocated:wall_building_452650245_13_00,relocated:wall_building_452650244_11_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,7,8,420.0,480.0,48.1486402297387,True,relocated:wall_building_452650244_11_00,relocated:wall_Blok_G_12_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,8,9,480.0,540.0,37.01777734974242,True,relocated:wall_Blok_G_12_01,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,9,10,540.0,600.0,0.0,False,relocated:wall_building_452650245_13_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,10,11,600.0,660.0,34.05534272974146,True,relocated:wall_building_452650245_13_00,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,11,12,660.0,720.0,41.99700968845927,True,relocated:wall_Blok_H_02_01,relocated:wall_Blok_G_12_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,12,13,720.0,780.0,48.1486402297387,True,relocated:wall_Blok_G_12_01,relocated:wall_building_452650244_11_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,13,14,780.0,840.0,12.184261459705171,True,relocated:wall_building_452650244_11_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,14,15,840.0,900.0,24.41060122930413,True,relocated:wall_building_452650245_13_00,relocated:wall_building_452650244_05_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,15,16,900.0,960.0,24.41060122930413,True,relocated:wall_building_452650244_05_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,16,17,960.0,1020.0,18.31796620292823,True,relocated:wall_building_452650245_13_00,relocated:wall_building_452650244_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,17,18,1020.0,1080.0,18.31796620292823,True,relocated:wall_building_452650244_00_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,18,19,1080.0,1140.0,0.0,False,relocated:wall_building_452650245_13_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,19,20,1140.0,1200.0,25.37665440161414,True,relocated:wall_building_452650245_13_00,relocated:wall_Blok_H_04_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,20,21,1200.0,1260.0,0.0,False,relocated:wall_Blok_H_04_01,relocated:wall_Blok_H_04_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,21,22,1260.0,1320.0,21.5035371859538,True,relocated:wall_Blok_H_04_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,22,23,1320.0,1380.0,0.0,False,relocated:wall_Blok_H_02_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,23,24,1380.0,1440.0,52.3556545677843,True,relocated:wall_Blok_H_02_01,relocated:wall_building_452650244_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,24,25,1440.0,1500.0,52.3556545677843,True,relocated:wall_building_452650244_00_00,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,25,26,1500.0,1560.0,21.5035371859538,True,relocated:wall_Blok_H_02_01,relocated:wall_Blok_H_04_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,26,27,1560.0,1620.0,25.37665440161414,True,relocated:wall_Blok_H_04_01,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,27,28,1620.0,1680.0,0.0,False,relocated:wall_building_452650245_13_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,28,29,1680.0,1740.0,12.184261459705171,True,relocated:wall_building_452650245_13_00,relocated:wall_building_452650244_11_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,29,30,1740.0,1800.0,12.184261459705171,True,relocated:wall_building_452650244_11_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,30,31,1800.0,1860.0,0.0,False,relocated:wall_building_452650245_13_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,31,32,1860.0,1920.0,0.0,False,relocated:wall_building_452650245_13_00,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,32,33,1920.0,1980.0,34.05534272974146,True,relocated:wall_building_452650245_13_00,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,33,34,1980.0,2040.0,0.0,False,relocated:wall_Blok_H_02_01,relocated:wall_Blok_H_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,34,35,2040.0,2100.0,108.54407038245054,True,relocated:wall_Blok_H_02_01,relocated:wall_Blok_F_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,35,36,2100.0,2160.0,106.51499551147559,True,relocated:wall_Blok_F_02_01,relocated:wall_building_452650245_13_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,36,37,2160.0,2220.0,12.184261459705171,True,relocated:wall_building_452650245_13_00,relocated:wall_building_452650244_11_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,37,38,2220.0,2280.0,127.72686196684761,True,relocated:wall_building_452650244_11_00,relocated:wall_Blok_F_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,38,39,2280.0,2340.0,22.150217382811793,True,relocated:wall_Blok_F_00_00,relocated:wall_building_452653879_09_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,39,40,2340.0,2400.0,0.0,False,relocated:wall_building_452653879_09_00,relocated:wall_building_452653879_09_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,40,41,2400.0,2460.0,27.725303547485677,True,relocated:wall_building_452653879_09_00,relocated:wall_building_452653879_12_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,41,42,2460.0,2520.0,12.55172278036438,True,relocated:wall_building_452653879_12_01,relocated:wall_building_452653907_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,42,43,2520.0,2580.0,63.39305809610817,True,relocated:wall_building_452653907_00_00,relocated:wall_Blok_M_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,43,44,2580.0,2640.0,47.417359641125934,True,relocated:wall_Blok_M_00_00,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,44,45,2640.0,2700.0,0.0,False,relocated:wall_building_452653890_01_01,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,45,46,2700.0,2760.0,0.0,False,relocated:wall_building_452653890_01_01,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,46,47,2760.0,2820.0,23.64443674080376,True,relocated:wall_building_452653890_01_01,relocated:wall_building_452653892_02_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,47,48,2820.0,2880.0,38.67281015222568,True,relocated:wall_building_452653892_02_01,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,48,49,2880.0,2940.0,0.0,False,relocated:wall_building_452653880_00_00,relocated:wall_building_452653880_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,49,50,2940.0,3000.0,20.65299926536806,True,relocated:wall_building_452653880_00_00,relocated:wall_building_452653890_00_00
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,50,51,3000.0,3060.0,13.47791716157452,True,relocated:wall_building_452653890_00_00,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,51,52,3060.0,3120.0,0.0,False,relocated:wall_building_452653890_01_01,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,52,53,3120.0,3180.0,0.0,False,relocated:wall_building_452653890_01_01,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,53,54,3180.0,3240.0,0.0,False,relocated:wall_building_452653890_01_01,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,54,55,3240.0,3300.0,0.0,False,relocated:wall_building_452653890_01_01,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,55,56,3300.0,3360.0,0.0,False,relocated:wall_building_452653890_01_01,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,56,57,3360.0,3420.0,0.0,False,relocated:wall_building_452653890_01_01,relocated:wall_building_452653890_01_01
distributed_movable,Distributed movable (Opt. 1),movable_ap_03,57,58,3420.0,3480.0,0.0,False,relocated:wall_building_452653890_01_01,relocated:wall_building_452653890_01_01
